TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2020-12-31,PF/BT,20301,APSP Valle del Vanoi Canal S.Bovo,PAT,60-69,1,1,0,0,0,2,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,20301,APSP Valle del Vanoi Canal S.Bovo,PAT,70-79,2,0,0,0,0,2,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,20301,APSP Valle del Vanoi Canal S.Bovo,PAT,80-89,3,7,0,0,0,10,0,10,0,10,P.A. Trento,ITH2
2020-12-31,PF/BT,20301,APSP Valle del Vanoi Canal S.Bovo,PAT,90+,0,11,0,0,0,11,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,30-39,1,2,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,40-49,0,1,0,1,0,0,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,50-59,2,1,0,1,1,1,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,60-69,0,1,0,1,0,0,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,80-89,0,1,0,0,0,1,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,41202,APSP S.Spirito Fondazione Montel Pergine Valsugana,PAT,90+,0,3,0,0,0,3,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42001,Ospedale S.Chiara di Trento,PAT,20-29,3,9,0,11,1,0,0,12,0,12,P.A. Trento,ITH2
2020-12-31,PF/BT,42001,Ospedale S.Chiara di Trento,PAT,30-39,15,17,0,30,2,0,0,32,0,32,P.A. Trento,ITH2
2020-12-31,PF/BT,42001,Ospedale S.Chiara di Trento,PAT,40-49,10,26,0,32,4,0,0,36,0,36,P.A. Trento,ITH2
2020-12-31,PF/BT,42001,Ospedale S.Chiara di Trento,PAT,50-59,23,26,0,41,8,0,0,49,0,49,P.A. Trento,ITH2
2020-12-31,PF/BT,42001,Ospedale S.Chiara di Trento,PAT,60-69,11,7,0,17,1,0,0,18,0,18,P.A. Trento,ITH2
2020-12-31,PF/BT,42004,Ospedale S.Lorenzo di Borgo Valsugana,PAT,20-29,0,2,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42004,Ospedale S.Lorenzo di Borgo Valsugana,PAT,30-39,3,3,0,6,0,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,42004,Ospedale S.Lorenzo di Borgo Valsugana,PAT,40-49,2,4,0,6,0,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,42004,Ospedale S.Lorenzo di Borgo Valsugana,PAT,50-59,3,8,0,11,0,0,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,42004,Ospedale S.Lorenzo di Borgo Valsugana,PAT,60-69,3,2,0,5,0,0,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,42005,Ospedale delle Valli del Noce di Cles,PAT,20-29,1,1,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42005,Ospedale delle Valli del Noce di Cles,PAT,30-39,2,7,0,9,0,0,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,42005,Ospedale delle Valli del Noce di Cles,PAT,40-49,4,7,0,11,0,0,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,42005,Ospedale delle Valli del Noce di Cles,PAT,50-59,2,4,0,6,0,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,42005,Ospedale delle Valli del Noce di Cles,PAT,60-69,2,0,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42006,Ospedale S.Maria del Carmine di Rovereto,PAT,20-29,6,9,0,15,0,0,0,15,0,15,P.A. Trento,ITH2
2020-12-31,PF/BT,42006,Ospedale S.Maria del Carmine di Rovereto,PAT,30-39,7,8,0,15,0,0,0,15,0,15,P.A. Trento,ITH2
2020-12-31,PF/BT,42006,Ospedale S.Maria del Carmine di Rovereto,PAT,40-49,6,15,0,21,0,0,0,21,0,21,P.A. Trento,ITH2
2020-12-31,PF/BT,42006,Ospedale S.Maria del Carmine di Rovereto,PAT,50-59,4,8,0,12,0,0,0,12,0,12,P.A. Trento,ITH2
2020-12-31,PF/BT,42006,Ospedale S.Maria del Carmine di Rovereto,PAT,60-69,1,2,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42007,Ospedale di Tione,PAT,20-29,0,4,0,4,0,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,42007,Ospedale di Tione,PAT,30-39,4,6,0,10,0,0,0,10,0,10,P.A. Trento,ITH2
2020-12-31,PF/BT,42007,Ospedale di Tione,PAT,40-49,2,5,0,7,0,0,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,42007,Ospedale di Tione,PAT,50-59,2,8,0,10,0,0,0,10,0,10,P.A. Trento,ITH2
2020-12-31,PF/BT,42007,Ospedale di Tione,PAT,60-69,2,3,0,5,0,0,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,42010,Ospedale di Arco,PAT,30-39,2,3,0,5,0,0,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,42010,Ospedale di Arco,PAT,40-49,0,1,0,1,0,0,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,42010,Ospedale di Arco,PAT,50-59,0,4,0,4,0,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,42010,Ospedale di Arco,PAT,60-69,2,0,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42014,Ospedale di Fiemme di Cavalese,PAT,20-29,1,0,0,1,0,0,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,42014,Ospedale di Fiemme di Cavalese,PAT,30-39,4,4,0,8,0,0,0,8,0,8,P.A. Trento,ITH2
2020-12-31,PF/BT,42014,Ospedale di Fiemme di Cavalese,PAT,40-49,2,5,0,7,0,0,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,42014,Ospedale di Fiemme di Cavalese,PAT,50-59,0,11,0,11,0,0,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,42014,Ospedale di Fiemme di Cavalese,PAT,60-69,2,1,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,20-29,3,3,0,6,0,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,30-39,2,5,0,7,0,0,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,40-49,1,12,0,12,1,0,0,13,0,13,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,50-59,2,14,0,14,2,0,0,16,0,16,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,60-69,10,2,0,12,0,0,0,12,0,12,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,70-79,3,0,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,80-89,2,0,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42018,Casa di Cura Eremo Arco,PAT,90+,0,1,0,0,0,0,1,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,20-29,3,6,0,9,0,0,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,30-39,2,2,0,4,0,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,40-49,1,5,0,6,0,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,50-59,1,2,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,60-69,2,1,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,70-79,2,2,0,1,0,3,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,80-89,5,6,0,0,0,11,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,42019,Casa di Cura Regina Arco,PAT,90+,1,1,0,0,0,2,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,20-29,1,1,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,30-39,1,1,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,40-49,4,5,0,9,0,0,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,50-59,4,3,0,5,2,0,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,60-69,2,0,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,42020,Casa di Cura Solarix Rovereto,PAT,70-79,3,0,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,20-29,0,5,0,4,1,0,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,30-39,0,2,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,40-49,0,6,0,5,1,0,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,50-59,1,19,0,14,6,0,0,20,0,20,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,60-69,4,3,0,2,2,3,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,70-79,5,6,0,0,0,11,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,80-89,5,16,0,0,0,21,0,21,0,21,P.A. Trento,ITH2
2020-12-31,PF/BT,52002,APSP Residenza Valle dei Laghi Cavedine,PAT,90+,1,13,0,0,0,14,0,14,0,14,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,20-29,0,4,0,3,1,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,30-39,1,6,0,7,0,0,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,40-49,1,5,0,3,1,2,0,6,0,6,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,50-59,2,9,0,10,0,1,0,11,0,11,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,60-69,1,2,0,2,0,1,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,70-79,1,6,0,0,0,7,0,7,0,7,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,80-89,7,22,0,0,0,29,0,29,0,29,P.A. Trento,ITH2
2020-12-31,PF/BT,52003,RSA Grazioli Povo,PAT,90+,1,22,0,0,0,23,0,23,0,23,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,40-49,0,1,0,0,0,1,0,1,0,1,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,50-59,1,1,0,1,0,1,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,60-69,2,1,0,0,0,3,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,70-79,4,8,0,0,0,12,0,12,0,12,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,80-89,5,18,0,0,0,23,0,23,0,23,P.A. Trento,ITH2
2020-12-31,PF/BT,52007,RSA Via Veneto Trento,PAT,90+,3,13,0,0,0,16,0,16,0,16,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,20-29,0,2,0,2,0,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,30-39,2,1,0,2,0,1,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,40-49,0,2,0,0,2,0,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,50-59,3,2,0,0,1,4,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,60-69,2,2,0,1,0,3,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,70-79,1,7,0,0,0,8,0,8,0,8,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,80-89,6,20,0,0,0,26,0,26,0,26,P.A. Trento,ITH2
2020-12-31,PF/BT,52008,SPES Villa Belfonte di Trento,PAT,90+,0,10,0,0,0,10,0,10,0,10,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,20-29,1,2,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,30-39,1,3,0,3,1,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,40-49,0,3,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,50-59,4,5,0,6,1,2,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,60-69,2,2,0,0,0,4,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,70-79,5,8,0,2,0,10,1,13,0,13,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,80-89,5,9,0,0,0,14,0,14,0,14,P.A. Trento,ITH2
2020-12-31,PF/BT,55401,RSA Casa Famiglia Cadine,PAT,90+,0,9,0,0,0,9,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,30-39,1,2,0,3,0,0,0,3,0,3,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,40-49,0,8,0,8,0,0,0,8,0,8,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,50-59,1,4,0,4,0,1,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,60-69,1,1,0,0,0,2,0,2,0,2,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,70-79,2,6,0,0,0,8,0,8,0,8,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,80-89,4,8,0,0,0,12,0,12,0,12,P.A. Trento,ITH2
2020-12-31,PF/BT,60501,APSP Santa Maria di Cles,PAT,90+,0,4,0,0,0,4,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,20-29,0,4,0,4,0,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,30-39,1,3,0,3,1,0,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,40-49,0,13,0,12,1,0,0,13,0,13,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,50-59,1,8,0,9,0,0,0,9,0,9,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,60-69,2,2,0,2,0,2,0,4,0,4,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,70-79,4,1,0,1,0,4,0,5,0,5,P.A. Trento,ITH2
2020-12-31,PF/BT,80202,APSP Rosa dei Venti Borgo Chiese Condino,PAT,80-89,3,5,0,0,0,8,0,8,0,8,P.A. Trento,ITH2
