TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2021-01-12,PF/BT,20001,Presidio Ospedaliero Parini,VDA,50-59,20,82,0,102,0,0,0,102,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,20001,Presidio Ospedaliero Parini,VDA,60-69,15,24,0,39,0,0,0,39,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,20001,Presidio Ospedaliero Parini,VDA,70-79,2,1,0,3,0,0,0,3,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3301,CHATILLON POLIAMBULATORIO,VDA,20-29,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3301,CHATILLON POLIAMBULATORIO,VDA,40-49,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3301,CHATILLON POLIAMBULATORIO,VDA,50-59,1,5,0,6,0,0,0,6,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3301,CHATILLON POLIAMBULATORIO,VDA,80-89,0,2,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,20-29,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,50-59,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,60-69,0,2,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,70-79,1,0,0,0,0,1,0,1,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,80-89,0,5,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-12,PF/BT,3501,Consultorio di Verres,VDA,90+,0,2,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,16-19,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,20-29,5,14,0,19,0,0,0,19,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,30-39,16,36,0,52,0,0,0,52,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,40-49,26,46,0,72,0,0,0,72,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,50-59,33,84,0,117,0,0,0,117,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,60-69,12,22,0,34,0,0,0,34,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,70-79,3,5,0,8,0,0,0,8,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,20001,Presidio Ospedaliero Parini,VDA,80-89,2,4,0,6,0,0,0,6,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,30-39,0,2,0,2,0,0,0,2,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,40-49,1,5,0,6,0,0,0,6,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,50-59,0,9,0,9,0,0,0,9,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,60-69,0,1,0,0,0,1,0,1,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,70-79,1,2,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,2901,VALTOURNENCHE,VDA,80-89,2,0,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,40-49,1,2,0,3,0,0,0,3,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,50-59,2,3,0,5,0,0,0,5,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,60-69,1,2,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,70-79,4,1,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,80-89,4,5,0,0,0,9,0,9,0,Valle d'Aosta,ITC2
2021-01-13,PF/BT,900005,Micro Comunità di Pontey,VDA,90+,0,3,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,16-19,1,0,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,20-29,7,11,0,18,0,0,0,18,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,30-39,12,23,0,35,0,0,0,35,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,40-49,17,44,0,61,0,0,0,61,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,50-59,21,65,0,86,0,0,0,86,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,60-69,8,20,0,28,0,0,0,28,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,70-79,3,4,0,7,0,0,0,7,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,20001,Presidio Ospedaliero Parini,VDA,80-89,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,3501,VERRES,VDA,30-39,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,3501,VERRES,VDA,40-49,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,3501,VERRES,VDA,50-59,1,8,0,9,0,0,0,9,0,Valle d'Aosta,ITC2
2021-01-14,PF/BT,3501,VERRES,VDA,60-69,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,20-29,0,1,0,0,0,1,0,1,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,30-39,1,2,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,40-49,1,4,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,50-59,2,1,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,60-69,1,2,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,70-79,2,3,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,80-89,2,9,0,0,0,11,0,11,0,Valle d'Aosta,ITC2
2021-01-15,Moderna,2201,SAINT-PIERRE,VDA,90+,2,7,0,0,0,9,0,9,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,16-19,1,0,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,20-29,4,15,0,19,0,0,0,19,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,30-39,10,16,0,26,0,0,0,26,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,40-49,11,18,0,29,0,0,0,29,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,50-59,29,23,0,52,0,0,0,52,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,60-69,13,17,0,30,0,0,0,30,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,70-79,2,13,0,15,0,0,0,15,0,Valle d'Aosta,ITC2
2021-01-15,PF/BT,20001,Presidio Ospedaliero Parini,VDA,80-89,1,5,0,6,0,0,0,6,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,40-49,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,50-59,0,3,0,3,0,0,0,3,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,60-69,1,2,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,70-79,3,2,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,80-89,5,4,0,0,0,9,0,9,0,Valle d'Aosta,ITC2
2021-01-16,Moderna,3601,DONNAS,VDA,90+,2,3,0,0,0,5,0,5,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,16-19,2,5,0,7,0,0,0,7,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,20-29,12,48,0,60,0,0,0,60,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,30-39,11,12,0,23,0,0,0,23,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,40-49,9,10,0,19,0,0,0,19,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,50-59,11,23,0,34,0,0,0,34,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,60-69,4,5,0,9,0,0,0,9,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,70-79,1,1,0,0,0,0,2,2,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,80-89,0,6,0,0,0,0,6,6,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,20001,Presidio Ospedaliero Parini,VDA,90+,20,26,0,0,0,0,46,46,0,Valle d'Aosta,ITC2
2021-01-16,PF/BT,3601,DONNAS,VDA,40-49,0,4,0,4,0,0,0,4,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,20101,SAINT CHRISTOPHE,VDA,70-79,0,1,0,0,0,1,0,1,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,20101,SAINT CHRISTOPHE,VDA,80-89,1,5,0,0,0,6,0,6,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,20101,SAINT CHRISTOPHE,VDA,90+,0,2,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,900006,Refuge Pere Laurent,VDA,50-59,0,1,0,1,0,0,0,1,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,900006,Refuge Pere Laurent,VDA,70-79,2,1,0,0,0,3,0,3,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,900006,Refuge Pere Laurent,VDA,80-89,2,4,0,0,0,6,0,6,0,Valle d'Aosta,ITC2
2021-01-17,Moderna,900006,Refuge Pere Laurent,VDA,90+,0,2,0,0,0,2,0,2,0,Valle d'Aosta,ITC2
2021-01-17,PF/BT,20001,Presidio Ospedaliero Parini,VDA,16-19,2,0,0,2,0,0,0,2,0,Valle d'Aosta,ITC2
2021-01-17,PF/BT,20001,Presidio Ospedaliero Parini,VDA,20-29,2,6,0,8,0,0,0,8,0,Valle d'Aosta,ITC2
