TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2020-12-27,PF/BT,30718,ASST PAPA GIOVANNI XXIII,LOM,30-39,0,4,0,3,0,0,1,4,0,4,Lombardia,ITC4
2020-12-27,PF/BT,30718,ASST PAPA GIOVANNI XXIII,LOM,40-49,5,6,0,11,0,0,0,11,0,11,Lombardia,ITC4
2020-12-27,PF/BT,30718,ASST PAPA GIOVANNI XXIII,LOM,50-59,10,8,0,18,0,0,0,18,0,18,Lombardia,ITC4
2020-12-27,PF/BT,30718,ASST PAPA GIOVANNI XXIII,LOM,60-69,9,3,0,12,0,0,0,12,0,12,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,20-29,0,1,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,30-39,1,1,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,40-49,5,8,0,13,0,0,0,13,0,13,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,50-59,12,9,0,21,0,0,0,21,0,21,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,60-69,8,3,0,11,0,0,0,11,0,11,Lombardia,ITC4
2020-12-27,PF/BT,30909,ASST -  MONZA,LOM,70-79,1,1,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,30-39,3,2,0,5,0,0,0,5,0,5,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,40-49,7,5,0,7,5,0,0,12,0,12,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,50-59,15,9,0,23,1,0,0,24,0,24,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,60-69,22,2,0,22,2,0,0,24,0,24,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,70-79,1,0,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-27,PF/BT,32271022,ambulatorio covid Varese,LOM,80-89,1,0,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,20-29,0,3,0,3,0,0,0,3,0,3,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,30-39,4,4,0,8,0,0,0,8,0,8,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,40-49,6,5,0,10,1,0,0,11,0,11,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,50-59,10,9,0,19,0,0,0,19,0,19,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,60-69,6,2,0,8,0,0,0,8,0,8,Lombardia,ITC4
2020-12-27,PF/BT,32572021,Ambulatorio COVID PO Alzano Lombardo,LOM,70-79,1,0,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-27,PF/BT,32672126,AMBULATORIO COVID BRESCIA,LOM,20-29,3,5,0,8,0,0,0,8,0,8,Lombardia,ITC4
2020-12-27,PF/BT,32672126,AMBULATORIO COVID BRESCIA,LOM,30-39,6,5,0,11,0,0,0,11,0,11,Lombardia,ITC4
2020-12-27,PF/BT,32672126,AMBULATORIO COVID BRESCIA,LOM,40-49,5,10,0,15,0,0,0,15,0,15,Lombardia,ITC4
2020-12-27,PF/BT,32672126,AMBULATORIO COVID BRESCIA,LOM,50-59,14,24,0,38,0,0,0,38,0,38,Lombardia,ITC4
2020-12-27,PF/BT,32672126,AMBULATORIO COVID BRESCIA,LOM,60-69,27,1,0,28,0,0,0,28,0,28,Lombardia,ITC4
2020-12-27,PF/BT,32772513,Ambulatorio COVID MANTOVA,LOM,16-19,37,13,0,50,0,0,0,50,0,50,Lombardia,ITC4
2020-12-27,PF/BT,32772513,ASST DI MANTOVA - POMA,LOM,30-39,2,2,0,4,0,0,0,4,0,4,Lombardia,ITC4
2020-12-27,PF/BT,32772513,ASST DI MANTOVA - POMA,LOM,40-49,6,0,0,6,0,0,0,6,0,6,Lombardia,ITC4
2020-12-27,PF/BT,32772513,ASST DI MANTOVA - POMA,LOM,50-59,14,5,0,19,0,0,0,19,0,19,Lombardia,ITC4
2020-12-27,PF/BT,32772513,ASST DI MANTOVA - POMA,LOM,60-69,13,4,0,17,0,0,0,17,0,17,Lombardia,ITC4
2020-12-27,PF/BT,32772513,ASST DI MANTOVA - POMA,LOM,70-79,3,1,0,4,0,0,0,4,0,4,Lombardia,ITC4
2020-12-27,PF/BT,STS11,Ambulatorio COVID PO Codogno,LOM,20-29,1,1,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-27,PF/BT,STS11,Ambulatorio COVID PO Codogno,LOM,30-39,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-27,PF/BT,STS11,Ambulatorio COVID PO Codogno,LOM,40-49,1,8,0,9,0,0,0,9,0,9,Lombardia,ITC4
2020-12-27,PF/BT,STS11,Ambulatorio COVID PO Codogno,LOM,50-59,11,12,0,23,0,0,0,23,0,23,Lombardia,ITC4
2020-12-27,PF/BT,STS11,Ambulatorio COVID PO Codogno,LOM,60-69,11,3,0,14,0,0,0,14,0,14,Lombardia,ITC4
2020-12-28,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,20-29,17,17,0,28,1,0,5,34,0,34,Lombardia,ITC4
2020-12-28,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,30-39,31,47,0,67,9,0,2,78,0,78,Lombardia,ITC4
2020-12-28,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,40-49,31,43,0,65,6,0,3,74,0,74,Lombardia,ITC4
2020-12-28,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,50-59,31,41,0,58,13,0,1,72,0,72,Lombardia,ITC4
2020-12-28,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,60-69,17,16,0,21,7,0,5,33,0,33,Lombardia,ITC4
2020-12-28,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,20-29,3,3,0,6,0,0,0,6,0,6,Lombardia,ITC4
2020-12-28,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,30-39,8,11,0,19,0,0,0,19,0,19,Lombardia,ITC4
2020-12-28,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,40-49,9,18,0,27,0,0,0,27,0,27,Lombardia,ITC4
2020-12-28,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,50-59,16,19,0,34,1,0,0,35,0,35,Lombardia,ITC4
2020-12-28,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,60-69,8,5,0,13,0,0,0,13,0,13,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,16-19,1,0,0,0,1,0,0,1,0,1,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,20-29,13,14,0,26,0,0,1,27,0,27,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,30-39,32,47,0,73,6,0,0,79,0,79,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,40-49,27,44,0,60,11,0,0,71,0,71,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,50-59,28,67,0,63,30,0,2,95,0,95,Lombardia,ITC4
2020-12-29,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,60-69,28,15,0,35,5,0,3,43,0,43,Lombardia,ITC4
2020-12-29,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,20-29,1,8,0,9,0,0,0,9,0,9,Lombardia,ITC4
2020-12-29,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,30-39,15,15,0,30,0,0,0,30,0,30,Lombardia,ITC4
2020-12-29,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,40-49,11,17,0,28,0,0,0,28,0,28,Lombardia,ITC4
2020-12-29,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,50-59,9,13,0,22,0,0,0,22,0,22,Lombardia,ITC4
2020-12-29,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,60-69,7,4,0,11,0,0,0,11,0,11,Lombardia,ITC4
2020-12-30,PF/BT,030706,CV Garbagnate Milanese,LOM,40-49,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-30,PF/BT,030706,CV Garbagnate Milanese,LOM,50-59,3,1,0,1,3,0,0,4,0,4,Lombardia,ITC4
2020-12-30,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,20-29,1,3,0,1,1,0,2,4,0,4,Lombardia,ITC4
2020-12-30,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,30-39,0,2,0,0,1,0,1,2,0,2,Lombardia,ITC4
2020-12-30,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,50-59,1,5,0,5,1,0,0,6,0,6,Lombardia,ITC4
2020-12-30,PF/BT,30701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,LOM,60-69,0,2,0,1,1,0,0,2,0,2,Lombardia,ITC4
2020-12-30,PF/BT,32271022,ambulatorio covid Varese,LOM,20-29,3,9,0,12,0,0,0,12,0,12,Lombardia,ITC4
2020-12-30,PF/BT,32271022,ambulatorio covid Varese,LOM,30-39,7,17,0,24,0,0,0,24,0,24,Lombardia,ITC4
2020-12-30,PF/BT,32271022,ambulatorio covid Varese,LOM,40-49,5,14,0,19,0,0,0,19,0,19,Lombardia,ITC4
2020-12-30,PF/BT,32271022,ambulatorio covid Varese,LOM,50-59,7,13,0,20,0,0,0,20,0,20,Lombardia,ITC4
2020-12-30,PF/BT,32271022,ambulatorio covid Varese,LOM,60-69,2,1,0,3,0,0,0,3,0,3,Lombardia,ITC4
2020-12-30,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,30-39,3,6,0,9,0,0,0,9,0,9,Lombardia,ITC4
2020-12-30,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,40-49,3,3,0,6,0,0,0,6,0,6,Lombardia,ITC4
2020-12-30,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,50-59,5,6,0,11,0,0,0,11,0,11,Lombardia,ITC4
2020-12-30,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,60-69,2,2,0,4,0,0,0,4,0,4,Lombardia,ITC4
2020-12-31,PF/BT,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,LOM,20-29,3,4,0,7,0,0,0,7,0,7,Lombardia,ITC4
2020-12-31,PF/BT,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,LOM,30-39,6,6,0,12,0,0,0,12,0,12,Lombardia,ITC4
2020-12-31,PF/BT,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,LOM,40-49,2,8,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,LOM,50-59,10,2,0,12,0,0,0,12,0,12,Lombardia,ITC4
2020-12-31,PF/BT,0,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,LOM,60-69,6,1,0,7,0,0,0,7,0,7,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB COVID MAGENTA,LOM,30-39,1,3,0,3,1,0,0,4,0,4,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB COVID MAGENTA,LOM,40-49,2,8,0,8,2,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB COVID MAGENTA,LOM,50-59,6,16,0,21,1,0,0,22,0,22,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB COVID MAGENTA,LOM,60-69,2,3,0,5,0,0,0,5,0,5,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB LEGNANO,LOM,30-39,1,6,0,6,1,0,0,7,0,7,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB LEGNANO,LOM,40-49,3,8,0,9,2,0,0,11,0,11,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB LEGNANO,LOM,50-59,6,16,0,21,1,0,0,22,0,22,Lombardia,ITC4
2020-12-31,PF/BT,0,HUB LEGNANO,LOM,60-69,2,3,0,5,0,0,0,5,0,5,Lombardia,ITC4
2020-12-31,PF/BT,030078,PUNTO VACCINALE OSPEDALIERO VIMERCATE,LOM,20-29,0,1,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-31,PF/BT,030078,PUNTO VACCINALE OSPEDALIERO VIMERCATE,LOM,30-39,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-31,PF/BT,030078,PUNTO VACCINALE OSPEDALIERO VIMERCATE,LOM,40-49,1,2,0,2,1,0,0,3,0,3,Lombardia,ITC4
2020-12-31,PF/BT,030078,PUNTO VACCINALE OSPEDALIERO VIMERCATE,LOM,50-59,6,6,0,11,1,0,0,12,0,12,Lombardia,ITC4
2020-12-31,PF/BT,030078,PUNTO VACCINALE OSPEDALIERO VIMERCATE,LOM,60-69,5,1,0,5,1,0,0,6,0,6,Lombardia,ITC4
2020-12-31,PF/BT,030706,CV Garbagnate Milanese,LOM,30-39,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-31,PF/BT,030706,CV Garbagnate Milanese,LOM,40-49,8,9,0,17,0,0,0,17,0,17,Lombardia,ITC4
2020-12-31,PF/BT,030706,CV Garbagnate Milanese,LOM,50-59,8,14,0,22,0,0,0,22,0,22,Lombardia,ITC4
2020-12-31,PF/BT,030706,CV Garbagnate Milanese,LOM,60-69,8,2,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,030903,AMB COVID LECCO,LOM,30-39,1,6,0,5,2,0,0,7,0,7,Lombardia,ITC4
2020-12-31,PF/BT,030903,AMB COVID LECCO,LOM,40-49,0,6,0,6,0,0,0,6,0,6,Lombardia,ITC4
2020-12-31,PF/BT,030903,AMB COVID LECCO,LOM,50-59,2,13,0,12,3,0,0,15,0,15,Lombardia,ITC4
2020-12-31,PF/BT,030903,AMB COVID LECCO,LOM,60-69,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-31,PF/BT,030923,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-M,LOM,30-39,2,2,0,1,3,0,0,4,0,4,Lombardia,ITC4
2020-12-31,PF/BT,030923,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-M,LOM,40-49,4,6,0,7,3,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,030923,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-M,LOM,50-59,5,4,0,8,1,0,0,9,0,9,Lombardia,ITC4
2020-12-31,PF/BT,030923,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-M,LOM,60-69,4,3,0,6,1,0,0,7,0,7,Lombardia,ITC4
2020-12-31,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,20-29,1,4,0,5,0,0,0,5,0,5,Lombardia,ITC4
2020-12-31,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,30-39,3,7,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,40-49,0,6,0,6,0,0,0,6,0,6,Lombardia,ITC4
2020-12-31,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,50-59,6,12,0,17,1,0,0,18,0,18,Lombardia,ITC4
2020-12-31,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,60-69,9,0,0,9,0,0,0,9,0,9,Lombardia,ITC4
2020-12-31,PF/BT,30902,Ospedale S.Anna - Como,LOM,20-29,10,13,0,23,0,0,0,23,0,23,Lombardia,ITC4
2020-12-31,PF/BT,30902,Ospedale S.Anna - Como,LOM,30-39,17,17,0,34,0,0,0,34,0,34,Lombardia,ITC4
2020-12-31,PF/BT,30902,Ospedale S.Anna - Como,LOM,40-49,15,24,0,39,0,0,0,39,0,39,Lombardia,ITC4
2020-12-31,PF/BT,30902,Ospedale S.Anna - Como,LOM,50-59,12,30,0,42,0,0,0,42,0,42,Lombardia,ITC4
2020-12-31,PF/BT,30902,Ospedale S.Anna - Como,LOM,60-69,6,6,0,12,0,0,0,12,0,12,Lombardia,ITC4
2020-12-31,PF/BT,32271022,ambulatorio covid Varese,LOM,20-29,4,6,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,32271022,ambulatorio covid Varese,LOM,30-39,4,15,0,19,0,0,0,19,0,19,Lombardia,ITC4
2020-12-31,PF/BT,32271022,ambulatorio covid Varese,LOM,40-49,13,14,0,26,1,0,0,27,0,27,Lombardia,ITC4
2020-12-31,PF/BT,32271022,ambulatorio covid Varese,LOM,50-59,6,11,0,17,0,0,0,17,0,17,Lombardia,ITC4
2020-12-31,PF/BT,32271022,ambulatorio covid Varese,LOM,60-69,3,2,0,5,0,0,0,5,0,5,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,20-29,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,30-39,13,13,0,26,0,0,0,26,0,26,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,40-49,8,15,0,23,0,0,0,23,0,23,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,50-59,17,25,0,42,0,0,0,42,0,42,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,60-69,6,2,0,8,0,0,0,8,0,8,Lombardia,ITC4
2020-12-31,PF/BT,32471613,amb covid monza,LOM,70-79,1,0,0,1,0,0,0,1,0,1,Lombardia,ITC4
2020-12-31,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,20-29,2,8,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,30-39,12,14,0,26,0,0,0,26,0,26,Lombardia,ITC4
2020-12-31,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,40-49,4,6,0,10,0,0,0,10,0,10,Lombardia,ITC4
2020-12-31,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,50-59,5,10,0,15,0,0,0,15,0,15,Lombardia,ITC4
2020-12-31,PF/BT,HSP11-11bis - 703,AMBULATORIO OSPEDALE SACCO,LOM,60-69,1,4,0,5,0,0,0,5,0,5,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,20-29,0,2,0,2,0,0,0,2,0,2,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,30-39,2,3,0,5,0,0,0,5,0,5,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,40-49,0,6,0,6,0,0,0,6,0,6,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,50-59,3,5,0,8,0,0,0,8,0,8,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,60-69,1,1,0,2,0,0,0,2,0,2,Lombardia,ITC4
2021-01-01,PF/BT,030943,Istituto Clinico Humanitas,LOM,70-79,1,0,0,1,0,0,0,1,0,1,Lombardia,ITC4
2021-01-02,PF/BT,030706,CV Garbagnate Milanese,LOM,30-39,1,4,0,4,1,0,0,5,0,5,Lombardia,ITC4
2021-01-02,PF/BT,030706,CV Garbagnate Milanese,LOM,40-49,5,16,0,21,0,0,0,21,0,21,Lombardia,ITC4
2021-01-02,PF/BT,030706,CV Garbagnate Milanese,LOM,50-59,9,6,0,15,0,0,0,15,0,15,Lombardia,ITC4
2021-01-02,PF/BT,030706,CV Garbagnate Milanese,LOM,60-69,6,3,0,9,0,0,0,9,0,9,Lombardia,ITC4
2021-01-02,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,20-29,2,0,0,2,0,0,0,2,0,2,Lombardia,ITC4
2021-01-02,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,30-39,2,8,0,9,1,0,0,10,0,10,Lombardia,ITC4
2021-01-02,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,40-49,3,8,0,9,2,0,0,11,0,11,Lombardia,ITC4
2021-01-02,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,50-59,10,10,0,17,3,0,0,20,0,20,Lombardia,ITC4
2021-01-02,PF/BT,30209,OSPEDALE MAGGIORE DI CREMA,LOM,60-69,4,1,0,4,1,0,0,5,0,5,Lombardia,ITC4
