TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2020-12-28,PF/BT,506,IRCCS Fondazione Policlinico Universitario A. Gemelli,LAZ,50-59,13,7,0,20,0,0,0,20,0,Lazio,ITI4
2020-12-28,PF/BT,506,IRCCS Fondazione Policlinico Universitario A. Gemelli,LAZ,60-69,13,2,0,15,0,0,0,15,0,Lazio,ITI4
2020-12-28,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,20-29,1,4,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-28,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,30-39,1,1,0,2,0,0,0,2,0,Lazio,ITI4
2020-12-28,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,40-49,7,4,0,10,0,0,1,11,0,Lazio,ITI4
2020-12-28,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,50-59,0,3,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-28,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,60-69,3,0,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-28,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,20-29,2,2,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-28,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,30-39,8,8,0,16,0,0,0,16,0,Lazio,ITI4
2020-12-28,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,40-49,2,5,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-28,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,50-59,5,10,0,15,0,0,0,15,0,Lazio,ITI4
2020-12-28,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,60-69,7,4,0,11,0,0,0,11,0,Lazio,ITI4
2020-12-28,PF/BT,511,IRCCS INMI L. Spallanzani,LAZ,30-39,3,0,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-28,PF/BT,511,IRCCS INMI L. Spallanzani,LAZ,40-49,0,5,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-28,PF/BT,511,IRCCS INMI L. Spallanzani,LAZ,50-59,0,4,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-29,PF/BT,111,ASL LATINA,LAZ,20-29,0,6,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-29,PF/BT,111,ASL LATINA,LAZ,30-39,1,9,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-29,PF/BT,111,ASL LATINA,LAZ,40-49,4,3,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,111,ASL LATINA,LAZ,50-59,6,8,0,14,0,0,0,14,0,Lazio,ITI4
2020-12-29,PF/BT,111,ASL LATINA,LAZ,60-69,10,1,0,11,0,0,0,11,0,Lazio,ITI4
2020-12-29,PF/BT,112,ASL FROSINONE,LAZ,20-29,1,0,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-29,PF/BT,112,ASL FROSINONE,LAZ,30-39,4,3,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,112,ASL FROSINONE,LAZ,40-49,2,7,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-29,PF/BT,112,ASL FROSINONE,LAZ,50-59,4,13,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-29,PF/BT,112,ASL FROSINONE,LAZ,60-69,8,5,0,13,0,0,0,13,0,Lazio,ITI4
2020-12-29,PF/BT,203,ASL ROMA 3,LAZ,40-49,0,9,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-29,PF/BT,203,ASL ROMA 3,LAZ,50-59,3,7,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-29,PF/BT,203,ASL ROMA 3,LAZ,60-69,4,3,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,204,ASL ROMA 4,LAZ,20-29,1,2,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-29,PF/BT,204,ASL ROMA 4,LAZ,30-39,3,3,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-29,PF/BT,204,ASL ROMA 4,LAZ,40-49,2,5,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,204,ASL ROMA 4,LAZ,50-59,5,15,0,20,0,0,0,20,0,Lazio,ITI4
2020-12-29,PF/BT,204,ASL ROMA 4,LAZ,60-69,6,4,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,20-29,1,7,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,30-39,3,8,0,11,0,0,0,11,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,40-49,3,6,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,50-59,6,8,0,14,0,0,0,14,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,60-69,3,1,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-29,PF/BT,205,ASL ROMA 5,LAZ,70-79,2,0,0,2,0,0,0,2,0,Lazio,ITI4
2020-12-29,PF/BT,206,ASL ROMA 6,LAZ,20-29,2,2,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-29,PF/BT,206,ASL ROMA 6,LAZ,30-39,0,6,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-29,PF/BT,206,ASL ROMA 6,LAZ,40-49,1,6,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,206,ASL ROMA 6,LAZ,50-59,5,8,0,13,0,0,0,13,0,Lazio,ITI4
2020-12-29,PF/BT,206,ASL ROMA 6,LAZ,60-69,7,3,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-29,PF/BT,503,Azienda Ospedaliera S. Camillo Forlanini,LAZ,20-29,2,3,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-29,PF/BT,503,Azienda Ospedaliera S. Camillo Forlanini,LAZ,30-39,5,3,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-29,PF/BT,503,Azienda Ospedaliera S. Camillo Forlanini,LAZ,40-49,7,9,0,16,0,0,0,16,0,Lazio,ITI4
2020-12-29,PF/BT,503,Azienda Ospedaliera S. Camillo Forlanini,LAZ,50-59,7,31,0,38,0,0,0,38,0,Lazio,ITI4
2020-12-29,PF/BT,503,Azienda Ospedaliera S. Camillo Forlanini,LAZ,60-69,4,7,0,11,0,0,0,11,0,Lazio,ITI4
2020-12-29,PF/BT,507,IRCCS IFO Istituto Fisioterapici Ospedalieri,LAZ,20-29,0,7,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,507,IRCCS IFO Istituto Fisioterapici Ospedalieri,LAZ,30-39,6,3,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-29,PF/BT,507,IRCCS IFO Istituto Fisioterapici Ospedalieri,LAZ,40-49,2,5,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-29,PF/BT,507,IRCCS IFO Istituto Fisioterapici Ospedalieri,LAZ,50-59,5,5,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-29,PF/BT,507,IRCCS IFO Istituto Fisioterapici Ospedalieri,LAZ,60-69,1,2,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,20-29,1,7,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,30-39,5,4,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,40-49,1,11,0,12,0,0,0,12,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,50-59,6,11,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,60-69,0,1,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-29,PF/BT,512,Azienda Ospedaliera S. Giovanni Addolorata,LAZ,70-79,1,0,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-30,PF/BT,109,ASL VITERBO,LAZ,20-29,4,4,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-30,PF/BT,109,ASL VITERBO,LAZ,30-39,7,12,0,19,0,0,0,19,0,Lazio,ITI4
2020-12-30,PF/BT,109,ASL VITERBO,LAZ,40-49,5,24,0,29,0,0,0,29,0,Lazio,ITI4
2020-12-30,PF/BT,109,ASL VITERBO,LAZ,50-59,11,16,0,27,0,0,0,27,0,Lazio,ITI4
2020-12-30,PF/BT,109,ASL VITERBO,LAZ,60-69,4,2,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,20-29,10,6,0,16,0,0,0,16,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,30-39,10,15,0,25,0,0,0,25,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,40-49,6,11,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,50-59,3,3,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,60-69,3,1,0,3,0,1,0,4,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,70-79,7,3,0,2,0,8,0,10,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,80-89,2,8,0,1,0,9,0,10,0,Lazio,ITI4
2020-12-30,PF/BT,110,ASL RIETI,LAZ,90+,1,4,0,1,0,4,0,5,0,Lazio,ITI4
2020-12-30,PF/BT,111,ASL LATINA,LAZ,30-39,1,4,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-30,PF/BT,111,ASL LATINA,LAZ,40-49,1,6,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-30,PF/BT,111,ASL LATINA,LAZ,50-59,3,6,0,9,0,0,0,9,0,Lazio,ITI4
2020-12-30,PF/BT,111,ASL LATINA,LAZ,60-69,3,0,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-30,PF/BT,112,ASL FROSINONE,LAZ,20-29,0,1,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-30,PF/BT,112,ASL FROSINONE,LAZ,30-39,1,9,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-30,PF/BT,112,ASL FROSINONE,LAZ,40-49,8,18,0,26,0,0,0,26,0,Lazio,ITI4
2020-12-30,PF/BT,112,ASL FROSINONE,LAZ,50-59,4,13,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-30,PF/BT,112,ASL FROSINONE,LAZ,60-69,15,2,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-30,PF/BT,202,ASL ROMA 2,LAZ,20-29,0,1,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-30,PF/BT,202,ASL ROMA 2,LAZ,30-39,0,2,0,2,0,0,0,2,0,Lazio,ITI4
2020-12-30,PF/BT,202,ASL ROMA 2,LAZ,40-49,2,4,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-30,PF/BT,202,ASL ROMA 2,LAZ,50-59,4,3,0,7,0,0,0,7,0,Lazio,ITI4
2020-12-30,PF/BT,202,ASL ROMA 2,LAZ,60-69,4,4,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-30,PF/BT,203,ASL ROMA 3,LAZ,20-29,0,6,0,6,0,0,0,6,0,Lazio,ITI4
2020-12-30,PF/BT,203,ASL ROMA 3,LAZ,30-39,1,3,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-30,PF/BT,203,ASL ROMA 3,LAZ,40-49,11,23,0,34,0,0,0,34,0,Lazio,ITI4
2020-12-30,PF/BT,203,ASL ROMA 3,LAZ,50-59,11,22,0,33,0,0,0,33,0,Lazio,ITI4
2020-12-30,PF/BT,203,ASL ROMA 3,LAZ,60-69,6,7,0,13,0,0,0,13,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,20-29,19,24,0,43,0,0,0,43,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,30-39,30,60,0,90,0,0,0,90,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,40-49,39,80,0,119,0,0,0,119,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,50-59,47,101,0,148,0,0,0,148,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,60-69,35,19,0,54,0,0,0,54,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,70-79,3,9,0,12,0,0,0,12,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,80-89,2,12,0,14,0,0,0,14,0,Lazio,ITI4
2020-12-30,PF/BT,205,ASL ROMA 5,LAZ,90+,0,8,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-30,PF/BT,206,ASL ROMA 6,LAZ,20-29,6,11,0,17,0,0,0,17,0,Lazio,ITI4
2020-12-30,PF/BT,206,ASL ROMA 6,LAZ,30-39,12,25,0,37,0,0,0,37,0,Lazio,ITI4
2020-12-30,PF/BT,206,ASL ROMA 6,LAZ,40-49,15,25,0,40,0,0,0,40,0,Lazio,ITI4
2020-12-30,PF/BT,206,ASL ROMA 6,LAZ,50-59,29,30,0,59,0,0,0,59,0,Lazio,ITI4
2020-12-30,PF/BT,206,ASL ROMA 6,LAZ,60-69,16,16,0,32,0,0,0,32,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,20-29,3,2,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,30-39,23,36,0,59,0,0,0,59,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,40-49,23,42,0,65,0,0,0,65,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,50-59,16,34,0,50,0,0,0,50,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,60-69,21,17,0,38,0,0,0,38,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,70-79,2,2,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-30,PF/BT,502,IRCCS Ospedale Pediatrico Bambino Gesù,LAZ,80-89,0,1,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-30,PF/BT,504,Azienda Ospedaliera Universitaria Sant’Andrea,LAZ,20-29,1,4,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-30,PF/BT,504,Azienda Ospedaliera Universitaria Sant’Andrea,LAZ,30-39,3,1,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-30,PF/BT,504,Azienda Ospedaliera Universitaria Sant’Andrea,LAZ,40-49,2,3,0,5,0,0,0,5,0,Lazio,ITI4
2020-12-30,PF/BT,504,Azienda Ospedaliera Universitaria Sant’Andrea,LAZ,50-59,1,3,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-30,PF/BT,504,Azienda Ospedaliera Universitaria Sant’Andrea,LAZ,60-69,0,2,0,2,0,0,0,2,0,Lazio,ITI4
2020-12-30,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,20-29,3,9,0,12,0,0,0,12,0,Lazio,ITI4
2020-12-30,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,30-39,11,10,0,21,0,0,0,21,0,Lazio,ITI4
2020-12-30,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,40-49,22,20,0,42,0,0,0,42,0,Lazio,ITI4
2020-12-30,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,50-59,11,9,0,20,0,0,0,20,0,Lazio,ITI4
2020-12-30,PF/BT,508,Policlinico Universitario Campus Biomedico,LAZ,60-69,9,4,0,13,0,0,0,13,0,Lazio,ITI4
2020-12-30,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,20-29,8,18,0,26,0,0,0,26,0,Lazio,ITI4
2020-12-30,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,30-39,18,26,0,44,0,0,0,44,0,Lazio,ITI4
2020-12-30,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,40-49,11,23,0,34,0,0,0,34,0,Lazio,ITI4
2020-12-30,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,50-59,14,21,0,35,0,0,0,35,0,Lazio,ITI4
2020-12-30,PF/BT,510,Azienda Ospedaliera Universitaria Policlinico Umberto I,LAZ,60-69,9,5,0,14,0,0,0,14,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,20-29,1,0,0,1,0,0,0,1,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,30-39,1,1,0,2,0,0,0,2,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,40-49,1,7,0,8,0,0,0,8,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,50-59,1,9,0,10,0,0,0,10,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,60-69,1,2,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,70-79,2,1,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-30,PF/BT,632,Villa S. Margherita,LAZ,80-89,1,0,0,0,0,1,0,1,0,Lazio,ITI4
2020-12-31,PF/BT,109,ASL VITERBO,LAZ,20-29,7,9,0,16,0,0,0,16,0,Lazio,ITI4
2020-12-31,PF/BT,109,ASL VITERBO,LAZ,30-39,21,26,0,47,0,0,0,47,0,Lazio,ITI4
2020-12-31,PF/BT,109,ASL VITERBO,LAZ,40-49,23,45,0,67,0,0,1,68,0,Lazio,ITI4
2020-12-31,PF/BT,109,ASL VITERBO,LAZ,50-59,18,37,0,55,0,0,0,55,0,Lazio,ITI4
2020-12-31,PF/BT,109,ASL VITERBO,LAZ,60-69,26,16,0,41,0,0,1,42,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,30-39,1,3,0,4,0,0,0,4,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,40-49,2,10,0,12,0,0,0,12,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,50-59,1,5,0,5,0,1,0,6,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,60-69,11,9,0,19,0,1,0,20,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,70-79,0,3,0,0,0,3,0,3,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,80-89,0,8,0,0,0,8,0,8,0,Lazio,ITI4
2020-12-31,PF/BT,110,ASL RIETI,LAZ,90+,0,6,0,0,0,6,0,6,0,Lazio,ITI4
2020-12-31,PF/BT,111,ASL LATINA,LAZ,20-29,2,18,0,20,0,0,0,20,0,Lazio,ITI4
2020-12-31,PF/BT,111,ASL LATINA,LAZ,30-39,15,16,0,31,0,0,0,31,0,Lazio,ITI4
2020-12-31,PF/BT,111,ASL LATINA,LAZ,40-49,11,14,0,25,0,0,0,25,0,Lazio,ITI4
2020-12-31,PF/BT,111,ASL LATINA,LAZ,50-59,9,28,0,37,0,0,0,37,0,Lazio,ITI4
2020-12-31,PF/BT,111,ASL LATINA,LAZ,60-69,9,4,0,13,0,0,0,13,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,20-29,6,18,0,24,0,0,0,24,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,30-39,33,51,0,84,0,0,0,84,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,40-49,45,109,0,154,0,0,0,154,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,50-59,69,120,0,189,0,0,0,189,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,60-69,66,44,0,110,0,0,0,110,0,Lazio,ITI4
2020-12-31,PF/BT,112,ASL FROSINONE,LAZ,70-79,3,0,0,3,0,0,0,3,0,Lazio,ITI4
2020-12-31,PF/BT,201,ASL ROMA 1,LAZ,20-29,4,14,0,18,0,0,0,18,0,Lazio,ITI4
