TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2020-12-30,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,50-59,23,28,0,39,12,0,0,51,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,60-69,10,3,0,13,0,0,0,13,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,30-39,0,3,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,40-49,3,7,0,10,0,0,0,10,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,50-59,2,8,0,8,2,0,0,10,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,60-69,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41006,Ospedale di base Vipiteno,PAB,20-29,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41006,Ospedale di base Vipiteno,PAB,30-39,1,1,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41006,Ospedale di base Vipiteno,PAB,40-49,3,5,0,7,0,0,1,4,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41006,Ospedale di base Vipiteno,PAB,50-59,3,1,0,3,1,0,0,8,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,41006,Ospedale di base Vipiteno,PAB,60-69,2,1,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,20-29,0,2,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,30-39,2,2,0,4,0,0,0,4,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,40-49,4,2,0,4,2,0,0,6,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,50-59,2,3,0,4,1,0,0,5,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,60-69,4,2,0,6,0,0,0,6,0,P.A. Bolzano,ITH1
2020-12-30,PF/BT,HSP11-11bis,KH Innichen,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,0,Ospedale di Merano,PAB,20-29,1,2,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,0,Ospedale di Merano,PAB,30-39,12,10,0,22,0,0,0,22,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,0,Ospedale di Merano,PAB,40-49,11,17,0,28,0,0,0,28,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,0,Ospedale di Merano,PAB,50-59,17,24,0,41,0,0,0,41,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,0,Ospedale di Merano,PAB,60-69,6,2,0,8,0,0,0,8,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,20-29,12,19,0,27,4,0,0,31,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,30-39,11,27,0,35,3,0,0,38,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,40-49,14,38,0,47,5,0,0,52,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,50-59,31,38,0,54,15,0,0,69,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,60-69,20,6,0,18,8,0,0,26,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,20-29,3,2,0,3,0,0,2,5,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,30-39,8,3,0,4,1,0,6,11,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,40-49,9,2,0,4,1,0,6,11,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,50-59,3,1,0,1,1,0,2,4,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,60-69,8,1,0,6,1,0,2,9,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41006,Ospedale di base Vipiteno,PAB,70-79,2,0,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,20-29,1,1,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,30-39,2,3,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,40-49,6,7,0,9,4,0,0,13,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,50-59,9,21,0,22,8,0,0,30,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,60-69,7,2,0,7,2,0,0,9,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,41011,Ospedale di Base di Silandro,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,HSP11-11bis,KH Innichen,PAB,20-29,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,HSP11-11bis,KH Innichen,PAB,30-39,1,1,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,HSP11-11bis,KH Innichen,PAB,40-49,2,6,0,7,1,0,0,8,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,HSP11-11bis,KH Innichen,PAB,50-59,3,7,0,9,1,0,0,10,0,P.A. Bolzano,ITH1
2020-12-31,PF/BT,HSP11-11bis,KH Innichen,PAB,60-69,2,1,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2021-01-02,PF/BT,0,Ospedale di Merano,PAB,20-29,1,4,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-02,PF/BT,0,Ospedale di Merano,PAB,30-39,3,7,0,10,0,0,0,10,0,P.A. Bolzano,ITH1
2021-01-02,PF/BT,0,Ospedale di Merano,PAB,40-49,11,17,0,28,0,0,0,28,0,P.A. Bolzano,ITH1
2021-01-02,PF/BT,0,Ospedale di Merano,PAB,50-59,5,6,0,11,0,0,0,11,0,P.A. Bolzano,ITH1
2021-01-02,PF/BT,0,Ospedale di Merano,PAB,60-69,8,4,0,12,0,0,0,12,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,20-29,0,1,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,30-39,2,7,0,7,1,0,1,9,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,40-49,8,24,0,24,6,0,2,32,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,50-59,6,28,0,22,12,0,0,34,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,60-69,4,4,0,5,2,0,1,8,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41002,Ospedale di Merano,PAB,20-29,2,3,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41002,Ospedale di Merano,PAB,30-39,14,10,0,20,4,0,0,24,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41002,Ospedale di Merano,PAB,40-49,19,20,0,33,6,0,0,39,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41002,Ospedale di Merano,PAB,50-59,14,15,0,20,9,0,0,29,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41002,Ospedale di Merano,PAB,60-69,1,4,0,4,1,0,0,5,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,20-29,2,4,0,3,1,0,2,6,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,30-39,6,11,0,16,1,0,0,17,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,40-49,7,12,0,16,1,0,2,19,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,50-59,12,4,0,9,6,0,1,16,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,60-69,8,4,0,9,2,0,1,12,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,70-79,2,0,0,1,1,0,0,2,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,20-29,0,5,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,30-39,5,8,0,10,0,0,3,13,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,40-49,5,10,0,13,1,0,1,15,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,50-59,4,7,0,10,1,0,0,11,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,60-69,3,1,0,3,0,0,1,4,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41011,Ospedale di Base di Silandro,PAB,20-29,2,0,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41011,Ospedale di Base di Silandro,PAB,30-39,1,4,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41011,Ospedale di Base di Silandro,PAB,40-49,3,12,0,13,2,0,0,15,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41011,Ospedale di Base di Silandro,PAB,50-59,3,9,0,10,2,0,0,12,0,P.A. Bolzano,ITH1
2021-01-04,PF/BT,41011,Ospedale di Base di Silandro,PAB,60-69,5,3,0,8,0,0,0,8,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,20-29,2,1,0,2,0,0,1,3,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,30-39,6,7,0,10,1,0,2,13,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,40-49,8,20,0,17,6,0,5,28,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,50-59,6,22,0,20,4,0,4,28,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,60-69,8,4,0,8,3,0,1,12,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,20-29,8,36,0,42,2,0,0,44,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,30-39,30,41,0,68,3,0,0,71,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,40-49,32,83,0,106,9,0,0,115,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,50-59,43,83,0,107,19,0,0,126,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,60-69,28,14,0,40,2,0,0,42,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,20-29,3,4,0,6,1,0,0,7,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,30-39,5,16,0,18,3,0,0,21,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,40-49,8,26,0,27,7,0,0,34,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,50-59,20,31,0,27,24,0,0,51,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,60-69,6,5,0,5,6,0,0,11,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41002,Ospedale di Merano,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,20-29,1,6,0,6,1,0,0,7,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,30-39,4,10,0,13,1,0,0,14,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,40-49,16,31,0,41,5,0,1,47,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,50-59,14,26,0,32,7,0,1,40,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,60-69,7,5,0,10,1,0,1,12,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,20-29,1,3,0,3,0,0,1,4,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,30-39,2,3,0,4,0,0,1,5,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,40-49,5,13,0,15,3,0,0,18,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,50-59,0,6,0,6,0,0,0,6,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,60-69,2,1,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,20-29,1,0,0,0,1,0,0,1,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,30-39,2,3,0,4,1,0,0,5,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,40-49,1,6,0,6,1,0,0,7,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,50-59,1,10,0,7,4,0,0,11,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,60-69,1,2,0,2,1,0,0,3,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,41011,Ospedale di Base di Silandro,PAB,70-79,2,0,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,HSP11-11bis,KH Innichen,PAB,20-29,2,2,0,4,0,0,0,4,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,HSP11-11bis,KH Innichen,PAB,30-39,3,0,0,3,0,0,0,3,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,HSP11-11bis,KH Innichen,PAB,40-49,3,3,0,6,0,0,0,6,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,HSP11-11bis,KH Innichen,PAB,50-59,2,7,0,9,0,0,0,9,0,P.A. Bolzano,ITH1
2021-01-05,PF/BT,HSP11-11bis,KH Innichen,PAB,60-69,2,0,0,2,0,0,0,2,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,20-29,1,4,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,30-39,2,9,0,8,3,0,0,11,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,40-49,5,10,0,11,4,0,0,15,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,50-59,6,12,0,10,8,0,0,18,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,60-69,3,6,0,5,4,0,0,9,0,P.A. Bolzano,ITH1
2021-01-06,PF/BT,41002,Ospedale di Merano,PAB,70-79,2,0,0,1,1,0,0,2,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,20-29,4,4,0,5,0,0,3,8,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,30-39,7,8,0,12,2,0,1,15,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,40-49,11,20,0,23,5,0,3,31,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,50-59,14,18,0,21,6,0,5,32,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,60-69,5,4,0,6,1,0,2,9,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,20-29,1,1,0,1,1,0,0,2,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,30-39,0,4,0,3,1,0,0,4,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,40-49,1,2,0,2,1,0,0,3,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,50-59,2,2,0,2,2,0,0,4,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,60-69,0,1,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,70-79,2,3,0,0,0,5,0,5,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,80-89,6,10,0,0,0,16,0,16,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,2T5095,"Casa di risposo ""N.Schöpf"" Parcines",PAB,90+,4,3,0,0,0,7,0,7,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,16-19,0,1,0,0,1,0,0,1,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,20-29,9,20,0,25,4,0,0,29,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,30-39,16,48,0,58,6,0,0,64,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,40-49,20,85,0,90,15,0,0,105,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,50-59,44,111,0,111,44,0,0,155,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41001,OSPEDALE CENTRALE DI BOLZANO,PAB,60-69,18,16,0,28,6,0,0,34,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,20-29,8,11,0,16,3,0,0,19,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,30-39,9,10,0,15,4,0,0,19,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,40-49,12,15,0,21,6,0,0,27,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,50-59,16,35,0,24,27,0,0,51,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,60-69,12,3,0,13,2,0,0,15,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41002,Ospedale di Merano,PAB,70-79,1,0,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,16-19,0,1,0,0,0,0,1,1,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,20-29,5,6,0,8,0,0,3,11,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,30-39,6,7,0,9,1,0,3,13,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,40-49,16,29,0,34,6,0,5,45,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,50-59,14,22,0,22,8,0,6,36,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41004,OSPEDALE AZIENDALE DI BRESSANONE,PAB,60-69,5,9,0,7,0,0,7,14,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,20-29,4,1,0,0,0,0,5,5,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,30-39,5,3,0,3,0,0,5,8,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,40-49,2,9,0,6,0,0,5,11,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,50-59,2,5,0,4,0,0,3,7,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,60-69,2,2,0,1,0,0,3,4,0,P.A. Bolzano,ITH1
2021-01-07,PF/BT,41006,Ospedale di Base di Vipiteno,PAB,70-79,1,0,0,0,0,0,1,1,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,16-19,1,0,0,0,0,0,1,1,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,20-29,2,7,0,6,0,0,3,9,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,30-39,15,18,0,30,0,0,3,33,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,40-49,20,46,0,53,6,0,7,66,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,50-59,19,45,0,52,7,0,5,64,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,60-69,8,14,0,18,2,0,2,22,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,041005,Ospedale Aziendale di Brunico,PAB,70-79,0,1,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,1T2500,Centro degenza Martinsheim,PAB,20-29,1,4,0,5,0,0,0,5,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,1T2500,Centro degenza Martinsheim,PAB,30-39,0,1,0,1,0,0,0,1,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,1T2500,Centro degenza Martinsheim,PAB,40-49,0,8,0,4,4,0,0,8,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,1T2500,Centro degenza Martinsheim,PAB,50-59,3,16,0,9,9,1,0,19,0,P.A. Bolzano,ITH1
2021-01-08,PF/BT,1T2500,Centro degenza Martinsheim,PAB,60-69,5,6,0,1,1,9,0,11,0,P.A. Bolzano,ITH1
