TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2021-01-05,PF/BT,14000301,P.O.ISERNIA,MOL,40-49,7,13,0,16,0,0,4,20,0,20,Molise,ITF2
2021-01-05,PF/BT,14000301,P.O.ISERNIA,MOL,50-59,9,27,0,34,0,0,2,36,0,36,Molise,ITF2
2021-01-05,PF/BT,14000301,P.O.ISERNIA,MOL,60-69,14,15,0,28,0,0,1,29,0,29,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,16-19,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,20-29,10,11,0,19,2,0,0,21,0,21,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,30-39,19,20,0,38,1,0,0,39,0,39,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,40-49,23,24,0,46,1,0,0,47,0,47,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,50-59,32,27,0,56,2,0,1,59,0,59,Molise,ITF2
2021-01-06,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,60-69,24,18,0,41,1,0,0,42,0,42,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,20-29,4,6,0,10,0,0,0,10,0,10,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,30-39,12,17,0,28,0,0,1,29,0,29,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,40-49,6,21,0,24,2,0,1,27,0,27,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,50-59,19,39,0,53,5,0,0,58,0,58,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,60-69,12,21,0,32,1,0,0,33,0,33,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,70-79,1,2,0,2,1,0,0,3,0,3,Molise,ITF2
2021-01-06,PF/BT,14000200,P.O. SAN TIMOTEO - TERMOLI,MOL,80-89,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,14000301,P.O.ISERNIA,MOL,20-29,0,2,0,2,0,0,0,2,0,2,Molise,ITF2
2021-01-06,PF/BT,14000301,P.O.ISERNIA,MOL,30-39,4,6,0,9,0,0,1,10,0,10,Molise,ITF2
2021-01-06,PF/BT,14000301,P.O.ISERNIA,MOL,40-49,5,18,0,22,1,0,0,23,0,23,Molise,ITF2
2021-01-06,PF/BT,14000301,P.O.ISERNIA,MOL,50-59,8,18,0,24,0,0,2,26,0,26,Molise,ITF2
2021-01-06,PF/BT,14000301,P.O.ISERNIA,MOL,60-69,11,17,0,28,0,0,0,28,0,28,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO DON CARLO PISTILLI CB,MOL,50-59,2,3,0,3,2,0,0,5,0,5,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO DON CARLO PISTILLI CB,MOL,60-69,1,1,0,2,0,0,0,2,0,2,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO DON CARLO PISTILLI CB,MOL,70-79,3,2,0,0,0,5,0,5,0,5,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO DON CARLO PISTILLI CB,MOL,80-89,6,25,0,0,0,30,1,31,0,31,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO DON CARLO PISTILLI CB,MOL,90+,11,25,0,0,0,36,0,36,0,36,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,20-29,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,30-39,1,0,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,40-49,2,0,0,2,0,0,0,2,0,2,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,50-59,2,3,0,1,4,0,0,5,0,5,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,60-69,2,1,0,0,0,3,0,3,0,3,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,70-79,2,5,0,0,0,7,0,7,0,7,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,80-89,5,10,0,0,0,15,0,15,0,15,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO LA RESIDENZA DE SAGGI MONTERODUNI (IS),MOL,90+,4,11,0,0,0,15,0,15,0,15,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,30-39,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,50-59,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,60-69,1,1,0,0,2,0,0,2,0,2,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,70-79,4,5,0,0,0,7,2,9,0,9,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,80-89,15,27,0,0,2,30,10,42,0,42,Molise,ITF2
2021-01-06,PF/BT,140201,CASA DI RIPOSO VILLA SANTA MARIA MONTENERO DI BISACCIA (CB),MOL,90+,4,34,0,0,0,33,5,38,0,38,Molise,ITF2
2021-01-07,PF/BT,000921,RSA FONDAZIONE OPERA SERENA,MOL,50-59,1,0,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,000921,RSA FONDAZIONE OPERA SERENA,MOL,60-69,3,2,0,0,0,5,0,5,0,5,Molise,ITF2
2021-01-07,PF/BT,000921,RSA FONDAZIONE OPERA SERENA,MOL,70-79,3,4,0,0,0,7,0,7,0,7,Molise,ITF2
2021-01-07,PF/BT,000921,RSA FONDAZIONE OPERA SERENA,MOL,80-89,8,20,0,0,0,28,0,28,0,28,Molise,ITF2
2021-01-07,PF/BT,000921,RSA FONDAZIONE OPERA SERENA,MOL,90+,5,22,0,0,0,27,0,27,0,27,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,20-29,7,4,0,8,3,0,0,11,0,11,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,30-39,9,21,0,25,4,0,1,30,0,30,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,40-49,12,26,0,32,2,0,4,38,0,38,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,50-59,20,45,0,59,0,0,6,65,0,65,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,60-69,17,18,0,31,1,0,3,35,0,35,Molise,ITF2
2021-01-07,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,70-79,1,0,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,20-29,0,5,0,2,3,0,0,5,0,5,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,30-39,7,6,0,8,1,0,4,13,0,13,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,40-49,8,23,0,26,4,0,1,31,0,31,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,50-59,17,41,0,49,5,0,4,58,0,58,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,60-69,15,25,0,38,1,0,1,40,0,40,Molise,ITF2
2021-01-07,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,70-79,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,14000301,P.O. ISERNIA,MOL,20-29,7,1,0,7,1,0,0,8,0,8,Molise,ITF2
2021-01-07,PF/BT,14000301,P.O. ISERNIA,MOL,30-39,14,4,0,18,0,0,0,18,0,18,Molise,ITF2
2021-01-07,PF/BT,14000301,P.O. ISERNIA,MOL,40-49,11,11,0,20,0,0,2,22,0,22,Molise,ITF2
2021-01-07,PF/BT,14000301,P.O. ISERNIA,MOL,50-59,14,25,0,35,2,0,2,39,0,39,Molise,ITF2
2021-01-07,PF/BT,14000301,P.O. ISERNIA,MOL,60-69,9,12,0,21,0,0,0,21,0,21,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,20-29,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,40-49,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,50-59,0,2,0,2,0,0,0,2,0,2,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,60-69,1,0,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,70-79,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,80-89,5,8,0,0,0,13,0,13,0,13,Molise,ITF2
2021-01-07,PF/BT,140201,Casa Di Riposo Villa Anna,MOL,90+,2,14,0,0,0,16,0,16,0,16,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,20-29,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,40-49,1,1,0,1,1,0,0,2,0,2,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,50-59,0,1,0,0,0,0,1,1,0,1,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,60-69,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,70-79,6,6,0,0,0,12,0,12,0,12,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,80-89,3,16,0,0,0,16,3,19,0,19,Molise,ITF2
2021-01-07,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,90+,1,16,0,0,0,16,1,17,0,17,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,16-19,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,20-29,1,4,0,2,2,0,1,5,0,5,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,30-39,9,13,0,19,0,0,3,22,0,22,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,40-49,14,24,0,22,1,0,15,38,0,38,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,50-59,27,42,0,43,1,0,25,69,0,69,Molise,ITF2
2021-01-08,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,60-69,16,30,0,35,0,0,11,46,0,46,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,20-29,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,30-39,1,1,0,1,1,0,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,40-49,0,5,0,4,1,0,0,5,0,5,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,50-59,8,5,0,10,3,0,0,13,0,13,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,60-69,12,2,0,13,0,0,1,14,0,14,Molise,ITF2
2021-01-08,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,70-79,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,14000301,P.O. ISERNIA,MOL,20-29,1,0,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,14000301,P.O. ISERNIA,MOL,40-49,5,12,0,17,0,0,0,17,0,17,Molise,ITF2
2021-01-08,PF/BT,14000301,P.O. ISERNIA,MOL,50-59,3,28,0,31,0,0,0,31,0,31,Molise,ITF2
2021-01-08,PF/BT,14000301,P.O. ISERNIA,MOL,60-69,8,22,0,30,0,0,0,30,0,30,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,20-29,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,30-39,1,0,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,40-49,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,50-59,0,2,0,0,2,0,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,60-69,1,1,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,70-79,1,1,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,80-89,5,8,0,0,0,13,0,13,0,13,Molise,ITF2
2021-01-08,PF/BT,140201,Casa Di Riposo Asilo Senile Argento Vivo,MOL,90+,2,12,0,0,0,14,0,14,0,14,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,20-29,1,0,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,30-39,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,40-49,1,0,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,50-59,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,60-69,4,0,0,0,0,4,0,4,0,4,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,70-79,0,3,0,0,0,3,0,3,0,3,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,80-89,2,12,0,0,0,14,0,14,0,14,Molise,ITF2
2021-01-08,PF/BT,140201,CASA FAMIGLIA SAN MARTINO IN PENSILIS,MOL,90+,0,4,0,0,0,4,0,4,0,4,Molise,ITF2
2021-01-08,PF/BT,140201,COMUNITA' ALLOGGIO - SANTA MARIA DELLE GRAZIE,MOL,40-49,0,1,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,COMUNITA' ALLOGGIO - SANTA MARIA DELLE GRAZIE,MOL,50-59,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,COMUNITA' ALLOGGIO - SANTA MARIA DELLE GRAZIE,MOL,70-79,1,0,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,COMUNITA' ALLOGGIO - SANTA MARIA DELLE GRAZIE,MOL,80-89,1,4,0,0,0,5,0,5,0,5,Molise,ITF2
2021-01-08,PF/BT,140201,COMUNITA' ALLOGGIO - SANTA MARIA DELLE GRAZIE,MOL,90+,0,3,0,0,0,3,0,3,0,3,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,30-39,0,1,0,0,1,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,40-49,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,50-59,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,60-69,0,2,0,0,0,2,0,2,0,2,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,80-89,1,3,0,0,0,4,0,4,0,4,Molise,ITF2
2021-01-08,PF/BT,140201,Comunita Alloggio Temenos,MOL,90+,2,1,0,0,0,3,0,3,0,3,Molise,ITF2
2021-01-08,PF/BT,140201,Villa Le Ginestre Casa Di Riposo Per Anziani,MOL,80-89,0,1,0,0,0,1,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,922,FONDAZIONE PADRE PIO ONLUS R2 CASA MIA IS,MOL,40-49,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,922,FONDAZIONE PADRE PIO ONLUS R2 CASA MIA IS,MOL,60-69,1,0,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-08,PF/BT,922,FONDAZIONE PADRE PIO ONLUS R2 CASA MIA IS,MOL,70-79,0,3,0,2,0,1,0,3,0,3,Molise,ITF2
2021-01-08,PF/BT,922,FONDAZIONE PADRE PIO ONLUS R2 CASA MIA IS,MOL,80-89,5,9,0,0,1,13,0,14,0,14,Molise,ITF2
2021-01-08,PF/BT,922,FONDAZIONE PADRE PIO ONLUS R2 CASA MIA IS,MOL,90+,3,19,0,0,0,22,0,22,0,22,Molise,ITF2
2021-01-09,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,20-29,2,1,0,1,0,0,2,3,0,3,Molise,ITF2
2021-01-09,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,30-39,0,7,0,7,0,0,0,7,0,7,Molise,ITF2
2021-01-09,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,40-49,8,19,0,22,0,0,5,27,0,27,Molise,ITF2
2021-01-09,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,50-59,22,36,0,45,0,0,13,58,0,58,Molise,ITF2
2021-01-09,PF/BT,14000100,P.O. A.CARDARELLI-CAMPOBASSO,MOL,60-69,7,18,0,19,2,0,4,25,0,25,Molise,ITF2
2021-01-09,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,20-29,0,1,0,1,0,0,0,1,0,1,Molise,ITF2
2021-01-09,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,30-39,2,1,0,2,1,0,0,3,0,3,Molise,ITF2
2021-01-09,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,40-49,1,1,0,1,1,0,0,2,0,2,Molise,ITF2
2021-01-09,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,50-59,6,4,0,7,3,0,0,10,0,10,Molise,ITF2
2021-01-09,PF/BT,14000200,P.O TIMOTEO- TERMOLI,MOL,60-69,2,0,0,2,0,0,0,2,0,2,Molise,ITF2
2021-01-09,PF/BT,14000301,P.O. ISERNIA,MOL,20-29,2,3,0,2,3,0,0,5,0,5,Molise,ITF2
2021-01-09,PF/BT,14000301,P.O. ISERNIA,MOL,30-39,6,9,0,11,4,0,0,15,0,15,Molise,ITF2
2021-01-09,PF/BT,14000301,P.O. ISERNIA,MOL,40-49,6,13,0,15,4,0,0,19,0,19,Molise,ITF2
2021-01-09,PF/BT,14000301,P.O. ISERNIA,MOL,50-59,10,34,0,33,11,0,0,44,0,44,Molise,ITF2
