TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2020-12-27,PF/BT,5091201,AOUIVR,VEN,20-29,3,8,0,11,0,0,0,11,0,11,Veneto,ITH3
2020-12-27,PF/BT,5091201,AOUIVR,VEN,30-39,11,6,0,17,0,0,0,17,0,17,Veneto,ITH3
2020-12-27,PF/BT,5091201,AOUIVR,VEN,40-49,5,13,0,18,0,0,0,18,0,18,Veneto,ITH3
2020-12-27,PF/BT,5091201,AOUIVR,VEN,50-59,15,13,0,28,0,0,0,28,0,28,Veneto,ITH3
2020-12-27,PF/BT,5091201,AOUIVR,VEN,60-69,15,1,0,16,0,0,0,16,0,16,Veneto,ITH3
2020-12-27,PF/BT,5095201,IOV,VEN,20-29,2,0,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-27,PF/BT,5095201,IOV,VEN,30-39,2,4,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-27,PF/BT,5095201,IOV,VEN,40-49,1,3,0,4,0,0,0,4,0,4,Veneto,ITH3
2020-12-27,PF/BT,5095201,IOV,VEN,50-59,0,2,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-27,PF/BT,5095201,IOV,VEN,60-69,5,1,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-30,PF/BT,0,Mancante,VEN,30-39,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,20-29,0,2,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,30-39,0,4,0,4,0,0,0,4,0,4,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,40-49,1,10,0,8,3,0,0,11,0,11,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,50-59,2,7,0,5,4,0,0,9,0,9,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,60-69,3,1,0,1,0,3,0,4,0,4,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,70-79,2,0,0,0,0,2,0,2,0,2,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,80-89,6,7,0,0,0,13,0,13,0,13,Veneto,ITH3
2020-12-30,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,90+,1,3,0,0,0,4,0,4,0,4,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,20-29,4,3,0,7,0,0,0,7,0,7,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,30-39,1,4,0,5,0,0,0,5,0,5,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,40-49,0,6,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,50-59,0,15,0,14,1,0,0,15,0,15,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,60-69,0,5,0,4,0,1,0,5,0,5,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,70-79,2,4,0,0,0,6,0,6,0,6,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,80-89,4,3,0,0,0,7,0,7,0,7,Veneto,ITH3
2020-12-30,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,90+,1,2,0,0,0,3,0,3,0,3,Veneto,ITH3
2020-12-30,PF/BT,50501,AGORDO - SERVIZIO IGIENE,VEN,20-29,2,2,0,4,0,0,0,4,0,4,Veneto,ITH3
2020-12-30,PF/BT,50501,AGORDO - SERVIZIO IGIENE,VEN,30-39,5,3,0,8,0,0,0,8,0,8,Veneto,ITH3
2020-12-30,PF/BT,50501,AGORDO - SERVIZIO IGIENE,VEN,40-49,5,11,0,16,0,0,0,16,0,16,Veneto,ITH3
2020-12-30,PF/BT,50501,AGORDO - SERVIZIO IGIENE,VEN,50-59,5,22,0,27,0,0,0,27,0,27,Veneto,ITH3
2020-12-30,PF/BT,50501,AGORDO - SERVIZIO IGIENE,VEN,60-69,2,3,0,5,0,0,0,5,0,5,Veneto,ITH3
2020-12-30,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,20-29,0,3,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-30,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,30-39,3,3,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-30,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,40-49,5,5,0,10,0,0,0,10,0,10,Veneto,ITH3
2020-12-30,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,50-59,5,8,0,13,0,0,0,13,0,13,Veneto,ITH3
2020-12-30,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,60-69,8,1,0,9,0,0,0,9,0,9,Veneto,ITH3
2020-12-30,PF/BT,50501,FELTRE,VEN,20-29,3,8,0,7,4,0,0,11,0,11,Veneto,ITH3
2020-12-30,PF/BT,50501,FELTRE,VEN,30-39,4,6,0,10,0,0,0,10,0,10,Veneto,ITH3
2020-12-30,PF/BT,50501,FELTRE,VEN,40-49,4,16,0,20,0,0,0,20,0,20,Veneto,ITH3
2020-12-30,PF/BT,50501,FELTRE,VEN,50-59,7,9,0,16,0,0,0,16,0,16,Veneto,ITH3
2020-12-30,PF/BT,50501,FELTRE,VEN,60-69,2,0,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-30,PF/BT,50503,MEDICINA PREVENTIVA MESTRE,VEN,20-29,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-30,PF/BT,50503,MEDICINA PREVENTIVA MESTRE,VEN,30-39,2,1,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-30,PF/BT,50503,MEDICINA PREVENTIVA MESTRE,VEN,40-49,2,5,0,7,0,0,0,7,0,7,Veneto,ITH3
2020-12-30,PF/BT,50503,MEDICINA PREVENTIVA MESTRE,VEN,50-59,1,9,0,10,0,0,0,10,0,10,Veneto,ITH3
2020-12-30,PF/BT,50503,MEDICINA PREVENTIVA MESTRE,VEN,60-69,3,0,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-30,PF/BT,50507,DIPARTIMENTO DI PREVENZIONE,VEN,20-29,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-30,PF/BT,50507,DIPARTIMENTO DI PREVENZIONE,VEN,30-39,9,13,0,22,0,0,0,22,0,22,Veneto,ITH3
2020-12-30,PF/BT,50507,DIPARTIMENTO DI PREVENZIONE,VEN,40-49,11,14,0,25,0,0,0,25,0,25,Veneto,ITH3
2020-12-30,PF/BT,50507,DIPARTIMENTO DI PREVENZIONE,VEN,50-59,12,17,0,29,0,0,0,29,0,29,Veneto,ITH3
2020-12-30,PF/BT,50507,DIPARTIMENTO DI PREVENZIONE,VEN,60-69,6,0,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-30,PF/BT,50507,THIENE,VEN,20-29,0,2,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-30,PF/BT,50507,THIENE,VEN,30-39,3,8,0,11,0,0,0,11,0,11,Veneto,ITH3
2020-12-30,PF/BT,50507,THIENE,VEN,40-49,3,24,0,27,0,0,0,27,0,27,Veneto,ITH3
2020-12-30,PF/BT,50507,THIENE,VEN,50-59,1,10,0,11,0,0,0,11,0,11,Veneto,ITH3
2020-12-30,PF/BT,50507,THIENE,VEN,60-69,2,2,0,4,0,0,0,4,0,4,Veneto,ITH3
2020-12-30,PF/BT,50508,SISP IV NOVEMBRE,VEN,20-29,5,16,0,17,0,0,4,21,0,21,Veneto,ITH3
2020-12-30,PF/BT,50508,SISP IV NOVEMBRE,VEN,30-39,19,32,0,49,0,0,2,51,0,51,Veneto,ITH3
2020-12-30,PF/BT,50508,SISP IV NOVEMBRE,VEN,40-49,26,53,0,71,0,0,8,79,0,79,Veneto,ITH3
2020-12-30,PF/BT,50508,SISP IV NOVEMBRE,VEN,50-59,34,53,0,77,0,0,10,87,0,87,Veneto,ITH3
2020-12-30,PF/BT,50508,SISP IV NOVEMBRE,VEN,60-69,19,15,0,26,0,0,8,34,0,34,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,20-29,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,30-39,2,3,0,5,0,0,0,5,0,5,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,40-49,0,3,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,50-59,0,6,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,70-79,1,2,0,0,0,3,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,80-89,8,12,0,0,0,20,0,20,0,20,Veneto,ITH3
2020-12-31,PF/BT,132225,C.R. 'A. PENASA' - VALLI,VEN,90+,4,20,0,0,0,24,0,24,0,24,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,20-29,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,30-39,0,1,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,40-49,0,2,0,2,0,0,0,2,0,2,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,50-59,0,7,0,5,2,0,0,7,0,7,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,60-69,2,1,0,2,0,1,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,70-79,0,4,0,0,0,4,0,4,0,4,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,80-89,0,6,0,0,0,6,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,132231,C.R.'LA CASA CHARITAS' - SCHIO,VEN,90+,0,10,0,0,0,10,0,10,0,10,Veneto,ITH3
2020-12-31,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,60-69,0,1,0,0,0,1,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,70-79,0,1,0,0,0,1,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,80-89,0,2,0,0,0,2,0,2,0,2,Veneto,ITH3
2020-12-31,PF/BT,42816,C.S.A. 'SAN GIUSEPPE',VEN,90+,0,1,0,0,0,1,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,16-19,1,0,0,0,1,0,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,20-29,2,1,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,30-39,0,6,0,4,2,0,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,40-49,1,6,0,6,1,0,0,7,0,7,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,50-59,4,16,0,13,5,2,0,20,0,20,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,60-69,1,5,0,2,0,4,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,70-79,6,5,0,0,0,11,0,11,0,11,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,80-89,7,11,0,0,0,18,0,18,0,18,Veneto,ITH3
2020-12-31,PF/BT,42820,C.S.A. 'CASA CHARITAS',VEN,90+,1,21,0,0,0,22,0,22,0,22,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,20-29,1,4,0,4,1,0,0,5,0,5,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,30-39,1,4,0,4,1,0,0,5,0,5,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,40-49,3,10,0,9,4,0,0,13,0,13,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,50-59,5,18,0,14,9,0,0,23,0,23,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,60-69,3,4,0,6,1,0,0,7,0,7,Veneto,ITH3
2020-12-31,PF/BT,445366,C. SERV.RES.ANZ.-NAZARET,VEN,70-79,1,0,0,1,0,0,0,1,0,1,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,20-29,1,8,0,8,1,0,0,9,0,9,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,30-39,2,7,0,5,4,0,0,9,0,9,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,40-49,6,14,0,11,9,0,0,20,0,20,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,50-59,5,17,0,7,13,2,0,22,0,22,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,60-69,0,6,0,3,3,0,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,70-79,2,7,0,0,0,9,0,9,0,9,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,80-89,6,10,0,0,0,16,0,16,0,16,Veneto,ITH3
2020-12-31,PF/BT,5014,CASA DI RIPOSO GAGGIA LANTE BELLUNO,VEN,90+,0,17,0,0,0,17,0,17,0,17,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,20-29,2,1,0,3,0,0,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,40-49,0,3,0,2,1,0,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,50-59,1,5,0,6,0,0,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,60-69,1,3,0,2,0,2,0,4,0,4,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,70-79,2,1,0,0,0,3,0,3,0,3,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,80-89,0,6,0,0,0,6,0,6,0,6,Veneto,ITH3
2020-12-31,PF/BT,5019,CASA DI SOGGIORNO- LIMANA-,VEN,90+,0,4,0,0,0,4,0,4,0,4,Veneto,ITH3
2020-12-31,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,20-29,1,7,0,8,0,0,0,8,0,8,Veneto,ITH3
2020-12-31,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,30-39,12,10,0,22,0,0,0,22,0,22,Veneto,ITH3
2020-12-31,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,40-49,5,24,0,29,0,0,0,29,0,29,Veneto,ITH3
2020-12-31,PF/BT,50501,"BELLUNO ""DRIVE-IN""",VEN,50-59,8,30,0,37,0,0,1,38,0,38,Veneto,ITH3
