TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2020-12-27,PF/BT,160062,OSPEDALE GALATINA 'S. CATERINA NOVELLA',PUG,30-39,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160062,OSPEDALE GALATINA 'S. CATERINA NOVELLA',PUG,40-49,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160062,OSPEDALE GALATINA 'S. CATERINA NOVELLA',PUG,50-59,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160062,OSPEDALE GALATINA 'S. CATERINA NOVELLA',PUG,60-69,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,40-49,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,50-59,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,60-69,3,0,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160113,AMBULATORIO VACCINALE SISP  ANDRIA,PUG,20-29,0,3,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160113,AMBULATORIO VACCINALE SISP  ANDRIA,PUG,30-39,1,3,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160113,AMBULATORIO VACCINALE SISP  ANDRIA,PUG,40-49,3,2,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160113,AMBULATORIO VACCINALE SISP  ANDRIA,PUG,50-59,5,4,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-27,PF/BT,160113,AMBULATORIO VACCINALE SISP  ANDRIA,PUG,60-69,12,2,0,14,0,0,0,14,0,Puglia,ITF4
2020-12-27,PF/BT,160163,P.O.San Severo,PUG,20-29,0,2,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160163,P.O.San Severo,PUG,30-39,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160163,P.O.San Severo,PUG,40-49,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160163,P.O.San Severo,PUG,50-59,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160163,P.O.San Severo,PUG,60-69,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160169," Ambulatorio Drive Through - Presidio Ospedaliero ""Di Venere""",PUG,20-29,2,8,0,10,0,0,0,10,0,Puglia,ITF4
2020-12-27,PF/BT,160169," Ambulatorio Drive Through - Presidio Ospedaliero ""Di Venere""",PUG,30-39,3,11,0,14,0,0,0,14,0,Puglia,ITF4
2020-12-27,PF/BT,160169," Ambulatorio Drive Through - Presidio Ospedaliero ""Di Venere""",PUG,40-49,1,4,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160169," Ambulatorio Drive Through - Presidio Ospedaliero ""Di Venere""",PUG,50-59,5,3,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,160169," Ambulatorio Drive Through - Presidio Ospedaliero ""Di Venere""",PUG,60-69,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160170,OSPEDALE BRINDISI 'PERRINO',PUG,20-29,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160170,OSPEDALE BRINDISI 'PERRINO',PUG,30-39,3,5,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,160170,OSPEDALE BRINDISI 'PERRINO',PUG,40-49,3,7,0,10,0,0,0,10,0,Puglia,ITF4
2020-12-27,PF/BT,160170,OSPEDALE BRINDISI 'PERRINO',PUG,50-59,5,4,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-27,PF/BT,160170,OSPEDALE BRINDISI 'PERRINO',PUG,60-69,7,2,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-27,PF/BT,160171,OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO),PUG,20-29,0,2,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160171,OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO),PUG,30-39,0,2,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160171,OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO),PUG,40-49,1,2,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160171,OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO),PUG,50-59,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,160171,OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO),PUG,60-69,9,2,0,11,0,0,0,11,0,Puglia,ITF4
2020-12-27,PF/BT,160172,PRESIDIO OSPEDALERO CENTRALE TARANTO,PUG,20-29,1,3,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160172,PRESIDIO OSPEDALERO CENTRALE TARANTO,PUG,30-39,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160172,PRESIDIO OSPEDALERO CENTRALE TARANTO,PUG,40-49,2,4,0,6,0,0,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,160172,PRESIDIO OSPEDALERO CENTRALE TARANTO,PUG,50-59,2,7,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-27,PF/BT,160172,PRESIDIO OSPEDALERO CENTRALE TARANTO,PUG,60-69,3,1,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160178,OSPEDALE  BISCEGLIE,PUG,20-29,2,3,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160178,OSPEDALE  BISCEGLIE,PUG,30-39,1,3,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160178,OSPEDALE  BISCEGLIE,PUG,40-49,6,2,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,160178,OSPEDALE  BISCEGLIE,PUG,50-59,10,7,0,17,0,0,0,17,0,Puglia,ITF4
2020-12-27,PF/BT,160178,OSPEDALE  BISCEGLIE,PUG,60-69,9,2,0,10,1,0,0,11,0,Puglia,ITF4
2020-12-27,PF/BT,160905,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,PUG,30-39,0,2,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160905,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,PUG,40-49,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,160905,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,PUG,50-59,2,3,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160905,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,PUG,60-69,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,160907,Azienda Ospedaliera -Universitaria Policlinico Bari,PUG,20-29,2,5,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-27,PF/BT,160907,Azienda Ospedaliera -Universitaria Policlinico Bari,PUG,30-39,8,2,0,10,0,0,0,10,0,Puglia,ITF4
2020-12-27,PF/BT,160907,Azienda Ospedaliera -Universitaria Policlinico Bari,PUG,40-49,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,160907,Azienda Ospedaliera -Universitaria Policlinico Bari,PUG,50-59,6,2,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,160907,Azienda Ospedaliera -Universitaria Policlinico Bari,PUG,60-69,4,2,0,6,0,0,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,160910,AO UNIV. 'OO RR FOGGIA',PUG,30-39,2,3,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160910,AO UNIV. 'OO RR FOGGIA',PUG,40-49,2,3,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,160910,AO UNIV. 'OO RR FOGGIA',PUG,50-59,6,1,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-27,PF/BT,160910,AO UNIV. 'OO RR FOGGIA',PUG,60-69,1,2,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,211411,RSA EUROITALIA ALESSANO,PUG,30-39,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,211411,RSA EUROITALIA ALESSANO,PUG,40-49,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,211411,RSA EUROITALIA ALESSANO,PUG,70-79,2,0,0,0,0,2,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,211411,RSA EUROITALIA ALESSANO,PUG,80-89,2,0,0,0,0,2,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,211411,RSA EUROITALIA ALESSANO,PUG,90+,0,2,0,0,0,2,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,20-29,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,30-39,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,40-49,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,50-59,3,1,0,1,3,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,60-69,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,70-79,2,1,0,1,0,2,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,80-89,1,6,0,0,0,7,0,7,0,Puglia,ITF4
2020-12-27,PF/BT,22700,RESIDENZA SOCIO SANITARIA ASSISTENZIALE 'SANCTA MARIA REGINA PACIS',PUG,90+,0,6,0,0,0,6,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,300400,POLIAMBULATORIO DISTR.DI LECCE,PUG,20-29,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,300400,POLIAMBULATORIO DISTR.DI LECCE,PUG,30-39,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,300400,POLIAMBULATORIO DISTR.DI LECCE,PUG,40-49,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,300400,POLIAMBULATORIO DISTR.DI LECCE,PUG,50-59,4,4,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,300400,POLIAMBULATORIO DISTR.DI LECCE,PUG,60-69,6,2,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-27,PF/BT,301001,Consorzio San Raffaele - RSA Crispiano - Auxilium Soc.Coop.Soc. P.G. Melanie Klein Coop. Soc.,PUG,40-49,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,301001,Consorzio San Raffaele - RSA Crispiano - Auxilium Soc.Coop.Soc. P.G. Melanie Klein Coop. Soc.,PUG,50-59,1,3,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,301001,Consorzio San Raffaele - RSA Crispiano - Auxilium Soc.Coop.Soc. P.G. Melanie Klein Coop. Soc.,PUG,70-79,2,1,0,0,0,2,1,3,0,Puglia,ITF4
2020-12-27,PF/BT,301001,Consorzio San Raffaele - RSA Crispiano - Auxilium Soc.Coop.Soc. P.G. Melanie Klein Coop. Soc.,PUG,80-89,0,2,0,0,0,2,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,301001,Consorzio San Raffaele - RSA Crispiano - Auxilium Soc.Coop.Soc. P.G. Melanie Klein Coop. Soc.,PUG,90+,0,4,0,0,0,4,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,30-39,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,40-49,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,60-69,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,70-79,0,1,0,0,0,1,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,80-89,1,5,0,0,0,6,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,308910,RSSA MARANGI-CRISPINO - LECCE,PUG,90+,0,3,0,0,0,3,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,501901,RSA Fondazione San Raffaele 'Cittadella della Carità',PUG,50-59,5,2,0,6,0,1,0,7,0,Puglia,ITF4
2020-12-27,PF/BT,501901,RSA Fondazione San Raffaele 'Cittadella della Carità',PUG,70-79,3,2,0,2,0,3,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,501901,RSA Fondazione San Raffaele 'Cittadella della Carità',PUG,80-89,0,2,0,0,0,2,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,501901,RSA Fondazione San Raffaele 'Cittadella della Carità',PUG,90+,1,0,0,0,0,1,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,971039,RSA - PTA  San Marco in Lamis,PUG,20-29,3,0,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,971039,RSA - PTA  San Marco in Lamis,PUG,30-39,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,971039,RSA - PTA  San Marco in Lamis,PUG,40-49,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,971039,RSA - PTA  San Marco in Lamis,PUG,50-59,0,5,0,4,0,1,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,HSP11-BIS,UNIVERSO SALUTE OPERA DON UVA BISCEGLIE,PUG,20-29,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,HSP11-BIS,UNIVERSO SALUTE OPERA DON UVA BISCEGLIE,PUG,30-39,0,3,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,HSP11-BIS,UNIVERSO SALUTE OPERA DON UVA BISCEGLIE,PUG,40-49,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,HSP11-BIS,UNIVERSO SALUTE OPERA DON UVA BISCEGLIE,PUG,50-59,0,3,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,HSP11-BIS,UNIVERSO SALUTE OPERA DON UVA BISCEGLIE,PUG,60-69,3,0,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,ND,Amulatorio Vaccinale Di Summa - Brindisi,PUG,20-29,1,1,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-27,PF/BT,ND,Amulatorio Vaccinale Di Summa - Brindisi,PUG,30-39,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,ND,Amulatorio Vaccinale Di Summa - Brindisi,PUG,40-49,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-27,PF/BT,ND,Amulatorio Vaccinale Di Summa - Brindisi,PUG,50-59,2,2,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,ND,Amulatorio Vaccinale Di Summa - Brindisi,PUG,60-69,4,0,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,AMBULATORIO VACCINALE DIPARTIMENTO DI PREVENZIONE VIALE MAGNA GRECIA 418 - TARANTO,PUG,20-29,3,0,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,AMBULATORIO VACCINALE DIPARTIMENTO DI PREVENZIONE VIALE MAGNA GRECIA 418 - TARANTO,PUG,30-39,1,5,0,6,0,0,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,AMBULATORIO VACCINALE DIPARTIMENTO DI PREVENZIONE VIALE MAGNA GRECIA 418 - TARANTO,PUG,40-49,1,2,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,AMBULATORIO VACCINALE DIPARTIMENTO DI PREVENZIONE VIALE MAGNA GRECIA 418 - TARANTO,PUG,50-59,3,3,0,5,1,0,0,6,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,AMBULATORIO VACCINALE DIPARTIMENTO DI PREVENZIONE VIALE MAGNA GRECIA 418 - TARANTO,PUG,60-69,6,1,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,DIPARTIMENTO DI PREVENZIONE,PUG,20-29,0,3,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,DIPARTIMENTO DI PREVENZIONE,PUG,30-39,1,3,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,DIPARTIMENTO DI PREVENZIONE,PUG,40-49,3,2,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,DIPARTIMENTO DI PREVENZIONE,PUG,50-59,5,4,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-27,PF/BT,STS11,DIPARTIMENTO DI PREVENZIONE,PUG,60-69,12,2,0,14,0,0,0,14,0,Puglia,ITF4
2020-12-31,PF/BT,0,AMBULATORIO VACCINALE ANDRIA,PUG,20-29,3,1,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-31,PF/BT,0,AMBULATORIO VACCINALE ANDRIA,PUG,30-39,4,7,0,11,0,0,0,11,0,Puglia,ITF4
2020-12-31,PF/BT,0,AMBULATORIO VACCINALE ANDRIA,PUG,40-49,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-31,PF/BT,0,AMBULATORIO VACCINALE ANDRIA,PUG,50-59,1,0,0,0,1,0,0,1,0,Puglia,ITF4
2020-12-31,PF/BT,0,Azienda Ospedaliero Universitaria Policlinico Bari,PUG,20-29,9,2,0,11,0,0,0,11,0,Puglia,ITF4
2020-12-31,PF/BT,0,Azienda Ospedaliero Universitaria Policlinico Bari,PUG,30-39,4,7,0,11,0,0,0,11,0,Puglia,ITF4
2020-12-31,PF/BT,0,Azienda Ospedaliero Universitaria Policlinico Bari,PUG,40-49,9,5,0,14,0,0,0,14,0,Puglia,ITF4
2020-12-31,PF/BT,0,Azienda Ospedaliero Universitaria Policlinico Bari,PUG,50-59,11,6,0,17,0,0,0,17,0,Puglia,ITF4
2020-12-31,PF/BT,0,Azienda Ospedaliero Universitaria Policlinico Bari,PUG,60-69,2,5,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,20-29,4,9,0,13,0,0,0,13,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,30-39,2,4,0,6,0,0,0,6,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,40-49,0,5,0,5,0,0,0,5,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,50-59,4,6,0,9,0,1,0,10,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,60-69,3,2,0,4,0,1,0,5,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,70-79,2,4,0,1,0,5,0,6,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,80-89,1,3,0,0,0,4,0,4,0,Puglia,ITF4
2020-12-31,PF/BT,044200,UNIVERSO SALUTE - R.S.A. 'MADRE PIA' - BISCEGLIE,PUG,90+,0,5,0,0,0,5,0,5,0,Puglia,ITF4
2020-12-31,PF/BT,10200,AMBULATORIO VACCINALE ANDRIA,PUG,20-29,3,1,0,4,0,0,0,4,0,Puglia,ITF4
2020-12-31,PF/BT,10200,AMBULATORIO VACCINALE ANDRIA,PUG,30-39,4,7,0,11,0,0,0,11,0,Puglia,ITF4
2020-12-31,PF/BT,10200,AMBULATORIO VACCINALE ANDRIA,PUG,40-49,2,0,0,2,0,0,0,2,0,Puglia,ITF4
2020-12-31,PF/BT,10200,AMBULATORIO VACCINALE ANDRIA,PUG,50-59,1,0,0,0,1,0,0,1,0,Puglia,ITF4
2020-12-31,PF/BT,160/905,IRCCS Casa Sollievo della Sofferenza,PUG,20-29,5,3,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-31,PF/BT,160/905,IRCCS Casa Sollievo della Sofferenza,PUG,30-39,8,10,0,17,1,0,0,18,0,Puglia,ITF4
2020-12-31,PF/BT,160/905,IRCCS Casa Sollievo della Sofferenza,PUG,40-49,12,11,0,20,3,0,0,23,0,Puglia,ITF4
2020-12-31,PF/BT,160/905,IRCCS Casa Sollievo della Sofferenza,PUG,50-59,11,12,0,22,1,0,0,23,0,Puglia,ITF4
2020-12-31,PF/BT,160/905,IRCCS Casa Sollievo della Sofferenza,PUG,60-69,6,6,0,10,2,0,0,12,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,20-29,4,4,0,8,0,0,0,8,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,30-39,6,8,0,11,3,0,0,14,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,40-49,19,16,0,32,3,0,0,35,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,50-59,24,3,0,21,6,0,0,27,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,60-69,11,6,0,15,2,0,0,17,0,Puglia,ITF4
2020-12-31,PF/BT,160047,"ospedale Cerignola ""G. TATARELLA""",PUG,70-79,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-31,PF/BT,160074/112,P.O. ORIENTALE MARIANNA GIANNUZZI MANDURIA,PUG,30-39,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-31,PF/BT,160074/112,P.O. ORIENTALE MARIANNA GIANNUZZI MANDURIA,PUG,40-49,2,5,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-31,PF/BT,160074/112,P.O. ORIENTALE MARIANNA GIANNUZZI MANDURIA,PUG,50-59,4,3,0,7,0,0,0,7,0,Puglia,ITF4
2020-12-31,PF/BT,160074/112,P.O. ORIENTALE MARIANNA GIANNUZZI MANDURIA,PUG,60-69,1,0,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,20-29,5,8,0,13,0,0,0,13,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,30-39,8,4,0,12,0,0,0,12,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,40-49,6,4,0,10,0,0,0,10,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,50-59,3,3,0,6,0,0,0,6,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,60-69,2,1,0,3,0,0,0,3,0,Puglia,ITF4
2020-12-31,PF/BT,160080,OSPEDALE REGIONALE EE 'G. PANICO',PUG,70-79,0,1,0,1,0,0,0,1,0,Puglia,ITF4
2020-12-31,PF/BT,160158,"Ambulatorio Vaccinale Territoriale presso Presidio Ospedaliero ""San Paolo""",PUG,20-29,3,6,0,9,0,0,0,9,0,Puglia,ITF4
2020-12-31,PF/BT,160158,"Ambulatorio Vaccinale Territoriale presso Presidio Ospedaliero ""San Paolo""",PUG,30-39,0,8,0,8,0,0,0,8,0,Puglia,ITF4
