TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2020-12-27,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,60-69,16,4,0,19,1,0,0,20,0,Piemonte,ITC1
2020-12-27,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,70-79,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2020-12-27,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,20-29,3,5,0,8,0,0,0,8,0,Piemonte,ITC1
2020-12-27,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,30-39,12,6,0,16,2,0,0,18,0,Piemonte,ITC1
2020-12-27,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,40-49,5,14,0,15,4,0,0,19,0,Piemonte,ITC1
2020-12-27,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,50-59,13,14,0,21,6,0,0,27,0,Piemonte,ITC1
2020-12-27,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,60-69,11,6,0,16,1,0,0,17,0,Piemonte,ITC1
2020-12-27,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,20-29,1,9,0,10,0,0,0,10,0,Piemonte,ITC1
2020-12-27,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,30-39,5,8,0,12,1,0,0,13,0,Piemonte,ITC1
2020-12-27,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,40-49,5,11,0,16,0,0,0,16,0,Piemonte,ITC1
2020-12-27,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,50-59,14,26,0,34,6,0,0,40,0,Piemonte,ITC1
2020-12-27,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,60-69,10,1,0,10,1,0,0,11,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,20-29,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,40-49,2,5,0,5,0,2,0,7,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,50-59,4,5,0,6,0,3,0,9,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,60-69,9,2,0,4,0,7,0,11,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,70-79,4,3,0,0,0,7,0,7,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,80-89,1,4,0,0,0,5,0,5,0,Piemonte,ITC1
2020-12-27,PF/BT,57018901,CASA DI RIPOSO CITTÀ DI ASTI,PIE,90+,1,4,0,0,0,5,0,5,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,20-29,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,30-39,0,6,0,5,1,0,0,6,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,40-49,6,8,0,12,2,0,0,14,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,50-59,5,15,0,19,1,0,0,20,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,60-69,2,1,0,1,1,1,0,3,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,70-79,4,2,0,0,0,6,0,6,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,80-89,2,8,0,0,0,10,0,10,0,Piemonte,ITC1
2020-12-27,PF/BT,57051401,CASA CURA LA RESIDENZA RODELLO,PIE,90+,2,7,0,0,0,9,0,9,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,20-29,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,40-49,0,5,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,50-59,2,10,0,11,0,0,1,12,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,60-69,5,1,0,3,2,1,0,6,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,70-79,0,5,0,0,0,5,0,5,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,80-89,2,7,0,0,0,9,0,9,0,Piemonte,ITC1
2020-12-27,PF/BT,67068301,ISTITUTO GAUDENZIO DE PAGAVE,PIE,90+,2,4,0,0,0,6,0,6,0,Piemonte,ITC1
2020-12-30,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,30-39,1,0,0,0,1,0,0,1,0,Piemonte,ITC1
2020-12-30,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,40-49,3,3,0,5,1,0,0,6,0,Piemonte,ITC1
2020-12-30,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,50-59,1,7,0,6,2,0,0,8,0,Piemonte,ITC1
2020-12-30,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,60-69,2,0,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,30-39,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,40-49,1,3,0,4,0,0,0,4,0,Piemonte,ITC1
2020-12-30,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,50-59,2,4,0,4,2,0,0,6,0,Piemonte,ITC1
2020-12-30,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,60-69,3,3,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-30,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,20-29,3,4,0,6,1,0,0,7,0,Piemonte,ITC1
2020-12-30,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,40-49,3,3,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-30,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,50-59,3,14,0,15,2,0,0,17,0,Piemonte,ITC1
2020-12-30,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,60-69,1,3,0,4,0,0,0,4,0,Piemonte,ITC1
2020-12-30,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,20-29,0,2,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,30-39,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-30,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,40-49,6,6,0,10,2,0,0,12,0,Piemonte,ITC1
2020-12-30,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,50-59,5,14,0,19,0,0,0,19,0,Piemonte,ITC1
2020-12-30,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,60-69,5,4,0,8,1,0,0,9,0,Piemonte,ITC1
2020-12-30,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,20-29,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,30-39,0,2,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,40-49,2,0,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-30,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,50-59,3,11,0,8,6,0,0,14,0,Piemonte,ITC1
2020-12-30,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,60-69,3,4,0,7,0,0,0,7,0,Piemonte,ITC1
2020-12-30,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,20-29,39,61,0,98,2,0,0,100,0,Piemonte,ITC1
2020-12-30,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,30-39,54,32,0,83,3,0,0,86,0,Piemonte,ITC1
2020-12-30,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,40-49,52,66,0,110,8,0,0,118,0,Piemonte,ITC1
2020-12-30,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,50-59,50,69,0,114,5,0,0,119,0,Piemonte,ITC1
2020-12-30,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,60-69,31,19,0,47,3,0,0,50,0,Piemonte,ITC1
2020-12-30,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,20-29,3,5,0,8,0,0,0,8,0,Piemonte,ITC1
2020-12-30,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,30-39,2,2,0,4,0,0,0,4,0,Piemonte,ITC1
2020-12-30,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,40-49,6,12,0,17,1,0,0,18,0,Piemonte,ITC1
2020-12-30,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,50-59,8,11,0,17,2,0,0,19,0,Piemonte,ITC1
2020-12-30,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,60-69,5,6,0,11,0,0,0,11,0,Piemonte,ITC1
2020-12-30,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,20-29,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-30,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,30-39,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-30,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,40-49,6,8,0,12,2,0,0,14,0,Piemonte,ITC1
2020-12-30,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,50-59,6,10,0,16,0,0,0,16,0,Piemonte,ITC1
2020-12-30,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,60-69,3,5,0,8,0,0,0,8,0,Piemonte,ITC1
2020-12-31,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,20-29,2,5,0,4,3,0,0,7,0,Piemonte,ITC1
2020-12-31,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,30-39,6,13,0,12,7,0,0,19,0,Piemonte,ITC1
2020-12-31,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,40-49,11,29,0,36,4,0,0,40,0,Piemonte,ITC1
2020-12-31,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,50-59,13,37,0,41,9,0,0,50,0,Piemonte,ITC1
2020-12-31,PF/BT,801,OSPEDALE CARDINAL MASSAIA ASTI,PIE,60-69,5,6,0,10,1,0,0,11,0,Piemonte,ITC1
2020-12-31,PF/BT,2501,OSPEDALE MARIA VITTORIA TORINO,PIE,20-29,1,5,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-31,PF/BT,2501,OSPEDALE MARIA VITTORIA TORINO,PIE,30-39,5,8,0,13,0,0,0,13,0,Piemonte,ITC1
2020-12-31,PF/BT,2501,OSPEDALE MARIA VITTORIA TORINO,PIE,40-49,5,12,0,17,0,0,0,17,0,Piemonte,ITC1
2020-12-31,PF/BT,2501,OSPEDALE MARIA VITTORIA TORINO,PIE,50-59,10,17,0,24,3,0,0,27,0,Piemonte,ITC1
2020-12-31,PF/BT,2501,OSPEDALE MARIA VITTORIA TORINO,PIE,60-69,4,1,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-31,PF/BT,3001,OSPEDALE AGNELLI PINEROLO,PIE,20-29,1,5,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-31,PF/BT,3001,OSPEDALE AGNELLI PINEROLO,PIE,30-39,4,8,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,3001,OSPEDALE AGNELLI PINEROLO,PIE,40-49,5,23,0,26,2,0,0,28,0,Piemonte,ITC1
2020-12-31,PF/BT,3001,OSPEDALE AGNELLI PINEROLO,PIE,50-59,16,36,0,42,10,0,0,52,0,Piemonte,ITC1
2020-12-31,PF/BT,3001,OSPEDALE AGNELLI PINEROLO,PIE,60-69,11,11,0,17,5,0,0,22,0,Piemonte,ITC1
2020-12-31,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,20-29,2,1,0,3,0,0,0,3,0,Piemonte,ITC1
2020-12-31,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,30-39,4,9,0,12,1,0,0,13,0,Piemonte,ITC1
2020-12-31,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,40-49,1,11,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,50-59,7,21,0,23,5,0,0,28,0,Piemonte,ITC1
2020-12-31,PF/BT,3201,PRESIDIO OSPEDALIERO PONDERANO,PIE,60-69,6,4,0,9,1,0,0,10,0,Piemonte,ITC1
2020-12-31,PF/BT,3701,CENTRO VACC S G BOSCO,PIE,20-29,1,2,0,3,0,0,0,3,0,Piemonte,ITC1
2020-12-31,PF/BT,3701,CENTRO VACC S G BOSCO,PIE,30-39,6,6,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,3701,CENTRO VACC S G BOSCO,PIE,40-49,8,12,0,20,0,0,0,20,0,Piemonte,ITC1
2020-12-31,PF/BT,3701,CENTRO VACC S G BOSCO,PIE,50-59,13,12,0,25,0,0,0,25,0,Piemonte,ITC1
2020-12-31,PF/BT,3701,CENTRO VACC S G BOSCO,PIE,60-69,2,4,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-31,PF/BT,7901,OSPEDALE DEGLI INFERMI RIVOLI,PIE,20-29,3,4,0,7,0,0,0,7,0,Piemonte,ITC1
2020-12-31,PF/BT,7901,OSPEDALE DEGLI INFERMI RIVOLI,PIE,30-39,6,10,0,16,0,0,0,16,0,Piemonte,ITC1
2020-12-31,PF/BT,7901,OSPEDALE DEGLI INFERMI RIVOLI,PIE,40-49,11,13,0,23,1,0,0,24,0,Piemonte,ITC1
2020-12-31,PF/BT,7901,OSPEDALE DEGLI INFERMI RIVOLI,PIE,50-59,18,34,0,43,9,0,0,52,0,Piemonte,ITC1
2020-12-31,PF/BT,7901,OSPEDALE DEGLI INFERMI RIVOLI,PIE,60-69,13,8,0,19,2,0,0,21,0,Piemonte,ITC1
2020-12-31,PF/BT,8501,OSPEDALE DI CIRIE',PIE,20-29,4,5,0,9,0,0,0,9,0,Piemonte,ITC1
2020-12-31,PF/BT,8501,OSPEDALE DI CIRIE',PIE,30-39,10,17,0,27,0,0,0,27,0,Piemonte,ITC1
2020-12-31,PF/BT,8501,OSPEDALE DI CIRIE',PIE,40-49,9,36,0,45,0,0,0,45,0,Piemonte,ITC1
2020-12-31,PF/BT,8501,OSPEDALE DI CIRIE',PIE,50-59,20,37,0,57,0,0,0,57,0,Piemonte,ITC1
2020-12-31,PF/BT,8501,OSPEDALE DI CIRIE',PIE,60-69,8,11,0,19,0,0,0,19,0,Piemonte,ITC1
2020-12-31,PF/BT,11201,OSPEDALE DI CHIVASSO,PIE,20-29,5,16,0,20,1,0,0,21,0,Piemonte,ITC1
2020-12-31,PF/BT,11201,OSPEDALE DI CHIVASSO,PIE,30-39,8,24,0,31,1,0,0,32,0,Piemonte,ITC1
2020-12-31,PF/BT,11201,OSPEDALE DI CHIVASSO,PIE,40-49,17,40,0,56,1,0,0,57,0,Piemonte,ITC1
2020-12-31,PF/BT,11201,OSPEDALE DI CHIVASSO,PIE,50-59,8,38,0,42,4,0,0,46,0,Piemonte,ITC1
2020-12-31,PF/BT,11201,OSPEDALE DI CHIVASSO,PIE,60-69,9,3,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,12902,CASA DELLA SALUTE DI CHIERI,PIE,30-39,2,2,0,3,1,0,0,4,0,Piemonte,ITC1
2020-12-31,PF/BT,12902,CASA DELLA SALUTE DI CHIERI,PIE,40-49,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-31,PF/BT,12902,CASA DELLA SALUTE DI CHIERI,PIE,50-59,6,11,0,11,6,0,0,17,0,Piemonte,ITC1
2020-12-31,PF/BT,12902,CASA DELLA SALUTE DI CHIERI,PIE,60-69,5,4,0,6,3,0,0,9,0,Piemonte,ITC1
2020-12-31,PF/BT,16501,OSPEDALE DI IVREA,PIE,20-29,3,11,0,14,0,0,0,14,0,Piemonte,ITC1
2020-12-31,PF/BT,16501,OSPEDALE DI IVREA,PIE,30-39,11,14,0,25,0,0,0,25,0,Piemonte,ITC1
2020-12-31,PF/BT,16501,OSPEDALE DI IVREA,PIE,40-49,12,32,0,44,0,0,0,44,0,Piemonte,ITC1
2020-12-31,PF/BT,16501,OSPEDALE DI IVREA,PIE,50-59,17,45,0,61,1,0,0,62,0,Piemonte,ITC1
2020-12-31,PF/BT,16501,OSPEDALE DI IVREA,PIE,60-69,13,12,0,25,0,0,0,25,0,Piemonte,ITC1
2020-12-31,PF/BT,20801,BORGOSESIA,PIE,30-39,0,2,0,2,0,0,0,2,0,Piemonte,ITC1
2020-12-31,PF/BT,20801,BORGOSESIA,PIE,40-49,2,7,0,7,2,0,0,9,0,Piemonte,ITC1
2020-12-31,PF/BT,20801,BORGOSESIA,PIE,50-59,4,6,0,8,2,0,0,10,0,Piemonte,ITC1
2020-12-31,PF/BT,20801,BORGOSESIA,PIE,60-69,1,2,0,3,0,0,0,3,0,Piemonte,ITC1
2020-12-31,PF/BT,24301,MEDICO COMPETENTE NOVARA SUD,PIE,20-29,14,15,0,25,4,0,0,29,0,Piemonte,ITC1
2020-12-31,PF/BT,24301,MEDICO COMPETENTE NOVARA SUD,PIE,30-39,11,14,0,22,3,0,0,25,0,Piemonte,ITC1
2020-12-31,PF/BT,24301,MEDICO COMPETENTE NOVARA SUD,PIE,40-49,12,41,0,41,12,0,0,53,0,Piemonte,ITC1
2020-12-31,PF/BT,24301,MEDICO COMPETENTE NOVARA SUD,PIE,50-59,21,53,0,48,26,0,0,74,0,Piemonte,ITC1
2020-12-31,PF/BT,24301,MEDICO COMPETENTE NOVARA SUD,PIE,60-69,21,18,0,28,11,0,0,39,0,Piemonte,ITC1
2020-12-31,PF/BT,24901,MEDICO COMPETENTE NOVARA NORD,PIE,20-29,2,6,0,7,1,0,0,8,0,Piemonte,ITC1
2020-12-31,PF/BT,24901,MEDICO COMPETENTE NOVARA NORD,PIE,30-39,5,7,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,24901,MEDICO COMPETENTE NOVARA NORD,PIE,40-49,9,36,0,36,9,0,0,45,0,Piemonte,ITC1
2020-12-31,PF/BT,24901,MEDICO COMPETENTE NOVARA NORD,PIE,50-59,9,46,0,47,8,0,0,55,0,Piemonte,ITC1
2020-12-31,PF/BT,24901,MEDICO COMPETENTE NOVARA NORD,PIE,60-69,9,3,0,11,1,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,20-29,0,3,0,3,0,0,0,3,0,Piemonte,ITC1
2020-12-31,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,30-39,3,9,0,12,0,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,40-49,4,9,0,13,0,0,0,13,0,Piemonte,ITC1
2020-12-31,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,50-59,10,23,0,20,13,0,0,33,0,Piemonte,ITC1
2020-12-31,PF/BT,37701,AMB. VACCINAZIONI P.O. ACQUI T,PIE,60-69,6,7,0,11,2,0,0,13,0,Piemonte,ITC1
2020-12-31,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,20-29,2,6,0,6,2,0,0,8,0,Piemonte,ITC1
2020-12-31,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,30-39,4,8,0,9,3,0,0,12,0,Piemonte,ITC1
2020-12-31,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,40-49,6,36,0,30,12,0,0,42,0,Piemonte,ITC1
2020-12-31,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,50-59,18,40,0,43,15,0,0,58,0,Piemonte,ITC1
2020-12-31,PF/BT,38101,AMB. VACCINAZIONI P.O. NOVI L,PIE,60-69,6,14,0,14,6,0,0,20,0,Piemonte,ITC1
2020-12-31,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,20-29,2,4,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-31,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,30-39,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-31,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,40-49,3,16,0,15,4,0,0,19,0,Piemonte,ITC1
2020-12-31,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,50-59,6,25,0,21,10,0,0,31,0,Piemonte,ITC1
2020-12-31,PF/BT,38201,AMB. VACCINAZIONI P.O. OVADA,PIE,60-69,5,4,0,4,5,0,0,9,0,Piemonte,ITC1
2020-12-31,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,20-29,26,47,0,73,0,0,0,73,0,Piemonte,ITC1
2020-12-31,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,30-39,52,64,0,115,1,0,0,116,0,Piemonte,ITC1
2020-12-31,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,40-49,28,71,0,97,2,0,0,99,0,Piemonte,ITC1
2020-12-31,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,50-59,41,91,0,121,11,0,0,132,0,Piemonte,ITC1
2020-12-31,PF/BT,38301,CENTRO VACC CITTÀ DELLA SALUTE,PIE,60-69,40,20,0,57,3,0,0,60,0,Piemonte,ITC1
2020-12-31,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,20-29,3,1,0,4,0,0,0,4,0,Piemonte,ITC1
2020-12-31,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,30-39,5,0,0,5,0,0,0,5,0,Piemonte,ITC1
2020-12-31,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,40-49,4,2,0,6,0,0,0,6,0,Piemonte,ITC1
2020-12-31,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,50-59,3,5,0,7,1,0,0,8,0,Piemonte,ITC1
2020-12-31,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,60-69,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
