TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2020-12-27,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,80-89,2,6,0,0,0,8,0,8,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,90+,0,5,0,0,0,5,0,5,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,103,REGGIO EMILIA,EMR,20-29,6,14,0,11,0,0,9,20,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,103,REGGIO EMILIA,EMR,30-39,1,10,0,7,0,0,4,11,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,103,REGGIO EMILIA,EMR,40-49,6,13,0,8,0,0,11,19,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,103,REGGIO EMILIA,EMR,50-59,7,14,0,13,0,0,8,21,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,103,REGGIO EMILIA,EMR,60-69,21,8,0,13,0,0,16,29,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,20-29,3,2,0,5,0,0,0,5,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,30-39,4,2,0,6,0,0,0,6,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,40-49,4,10,0,13,0,0,1,14,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,50-59,3,9,0,12,0,0,0,12,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,60-69,2,5,0,7,0,0,0,7,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,109,FERRARA,EMR,70-79,1,0,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,30-39,1,2,0,0,0,0,3,3,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,40-49,0,4,0,0,0,0,4,4,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,50-59,0,11,0,0,0,0,11,11,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,60-69,4,1,0,0,0,0,5,5,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,232901,SERVIZI TERRITORIALI,EMR,20-29,6,8,0,3,0,0,11,14,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,232901,SERVIZI TERRITORIALI,EMR,30-39,5,2,0,0,0,0,7,7,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,232901,SERVIZI TERRITORIALI,EMR,40-49,4,9,0,4,0,0,9,13,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,232901,SERVIZI TERRITORIALI,EMR,50-59,0,12,0,2,0,0,10,12,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,232901,SERVIZI TERRITORIALI,EMR,60-69,3,1,0,0,0,0,4,4,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,20-29,13,22,0,26,0,0,9,35,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,30-39,12,15,0,21,0,0,6,27,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,40-49,11,11,0,11,1,0,10,22,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,50-59,11,27,0,25,0,0,13,38,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,60-69,19,6,0,9,0,0,16,25,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,70-79,2,0,0,0,0,0,2,2,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,300052,PUNTO UNICO PROVINCIALE VACCINALE ANTI SARS-COV-2,EMR,40-49,1,0,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,20-29,3,6,0,9,0,0,0,9,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,30-39,4,4,0,8,0,0,0,8,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,40-49,4,15,0,19,0,0,0,19,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,50-59,6,20,0,25,0,0,1,26,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,60-69,14,9,0,22,0,0,1,23,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,20-29,2,4,0,6,0,0,0,6,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,30-39,5,7,0,12,0,0,0,12,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,40-49,8,16,0,24,0,0,0,24,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,50-59,3,17,0,19,0,0,1,20,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,60-69,4,4,0,8,0,0,0,8,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,20-29,6,1,0,5,0,0,2,7,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,30-39,3,8,0,9,0,0,2,11,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,40-49,7,11,0,14,0,0,4,18,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,50-59,7,17,0,23,0,0,1,24,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,60-69,7,2,0,8,0,0,1,9,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,80902,PARMA,EMR,50-59,0,2,0,0,0,0,2,2,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,80909,FERRARA,EMR,30-39,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,80909,FERRARA,EMR,50-59,1,1,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-27,PF/BT,80909,FERRARA,EMR,60-69,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102,PARMA,EMR,20-29,2,6,0,0,0,0,8,8,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102,PARMA,EMR,30-39,3,7,0,0,0,0,10,10,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102,PARMA,EMR,40-49,4,6,0,0,0,0,10,10,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102,PARMA,EMR,50-59,8,18,0,0,0,0,26,26,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102,PARMA,EMR,60-69,0,6,0,0,0,0,6,6,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,20-29,11,15,0,22,0,0,4,26,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,30-39,18,17,0,31,0,0,4,35,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,40-49,10,27,0,26,0,0,11,37,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,50-59,20,42,0,58,0,0,4,62,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,60-69,43,13,0,49,0,0,7,56,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,102760,AMB. VACCINALE FIERA DI BOLOGNA PADIGLIONE POLIVALENTE,EMR,70-79,2,0,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,103,REGGIO EMILIA,EMR,20-29,8,15,0,18,0,0,5,23,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,103,REGGIO EMILIA,EMR,30-39,30,34,0,51,0,0,13,64,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,103,REGGIO EMILIA,EMR,40-49,40,58,0,70,0,0,28,98,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,103,REGGIO EMILIA,EMR,50-59,27,53,0,58,0,0,22,80,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,103,REGGIO EMILIA,EMR,60-69,23,17,0,34,0,0,6,40,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,109,FERRARA,EMR,20-29,1,6,1,6,0,0,1,7,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,109,FERRARA,EMR,30-39,11,8,1,16,0,0,3,19,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,109,FERRARA,EMR,40-49,8,20,1,26,0,0,2,28,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,109,FERRARA,EMR,50-59,7,17,1,23,0,0,1,24,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,109,FERRARA,EMR,60-69,7,3,1,9,0,0,1,10,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,114,ROMAGNA,EMR,30-39,0,1,0,0,0,0,1,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,20-29,1,4,0,0,0,0,5,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,30-39,8,13,0,0,0,0,21,21,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,40-49,8,18,0,0,0,0,26,26,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,50-59,6,19,0,0,0,0,25,25,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,119,PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI,EMR,60-69,3,4,0,0,0,0,7,7,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,232901,SERVIZI TERRITORIALI,EMR,20-29,4,19,0,22,1,0,0,23,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,232901,SERVIZI TERRITORIALI,EMR,30-39,14,26,0,40,0,0,0,40,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,232901,SERVIZI TERRITORIALI,EMR,40-49,8,27,0,31,4,0,0,35,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,232901,SERVIZI TERRITORIALI,EMR,50-59,8,30,0,34,4,0,0,38,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,232901,SERVIZI TERRITORIALI,EMR,60-69,11,3,0,13,1,0,0,14,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,20-29,14,53,0,66,1,0,0,67,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,30-39,41,47,0,86,1,0,1,88,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,40-49,31,55,0,86,0,0,0,86,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,50-59,22,47,0,69,0,0,0,69,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300051,SERVIZIO PROFILASSI MALATTIE INFETTIVE,EMR,60-69,10,9,0,19,0,0,0,19,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,300052,PUNTO UNICO PROVINCIALE VACCINALE ANTI SARS-COV-2,EMR,50-59,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,341004,NUOVO OSPEDALE DEL DELTA,EMR,20-29,0,2,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,341004,NUOVO OSPEDALE DEL DELTA,EMR,40-49,3,0,0,3,0,0,0,3,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,341004,NUOVO OSPEDALE DEL DELTA,EMR,50-59,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,20-29,5,11,0,16,0,0,0,16,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,30-39,14,18,0,32,0,0,0,32,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,40-49,10,21,0,31,0,0,0,31,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,50-59,13,22,0,35,0,0,0,35,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50002,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA,EMR,60-69,27,15,0,42,0,0,0,42,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,20-29,1,2,0,3,0,0,0,3,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,30-39,11,16,0,26,0,0,1,27,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,40-49,9,18,0,27,0,0,0,27,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,50-59,8,9,0,17,0,0,0,17,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50003,COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA,EMR,60-69,13,7,0,20,0,0,0,20,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,20-29,5,10,0,14,0,0,1,15,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,30-39,12,8,0,17,0,0,3,20,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,40-49,5,13,0,17,0,0,1,18,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,50-59,10,16,0,24,0,0,2,26,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,50004,COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE,EMR,60-69,17,3,0,19,0,0,1,20,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,80909,FERRARA,EMR,40-49,0,1,1,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,20-29,1,3,0,1,3,0,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,30-39,0,2,0,1,1,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,40-49,0,4,0,0,3,1,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,50-59,0,5,0,2,2,1,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,60-69,9,7,0,2,3,11,0,16,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,70-79,3,10,0,0,0,13,0,13,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,80-89,4,14,0,0,0,18,0,18,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00221,C.P. CIALDINI,EMR,90+,1,9,0,0,0,10,0,10,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,20-29,2,0,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,30-39,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,40-49,1,3,0,2,0,0,2,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,50-59,0,12,0,10,0,0,2,12,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,60-69,1,2,0,3,0,0,0,3,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,70-79,1,3,0,0,0,4,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,80-89,2,5,0,0,0,7,0,7,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00306,CASA PROTETTA FRANCESCO RAMPONI,EMR,90+,1,8,0,0,0,8,1,9,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,20-29,2,6,0,8,0,0,0,8,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,30-39,1,3,0,4,0,0,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,40-49,0,6,0,6,0,0,0,6,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,50-59,1,10,0,11,0,0,0,11,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,60-69,3,5,0,4,0,4,0,8,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,70-79,4,1,0,0,0,5,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,80-89,2,10,0,0,0,12,0,12,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00337,CASA-RESIDENZA PER ANZIANI NON AUTOSUFFICIENTI PIETRO ZANGHERI,EMR,90+,1,7,0,0,0,8,0,8,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,16-19,0,1,0,0,0,1,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,20-29,1,5,0,6,0,0,0,6,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,30-39,2,2,0,3,1,0,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,40-49,2,4,0,5,1,0,0,6,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,50-59,2,3,0,3,1,1,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,60-69,1,5,0,2,1,3,0,6,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,70-79,1,4,0,0,0,5,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,80-89,0,13,0,0,0,13,0,13,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S00352,RESIDENZA LA MERIDIANA,EMR,90+,0,16,0,0,0,16,0,16,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,20-29,0,2,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,30-39,0,2,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,40-49,2,2,0,4,0,0,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,50-59,0,12,0,12,0,0,0,12,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,60-69,0,2,0,2,0,0,0,2,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,70-79,1,4,0,0,0,5,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,80-89,5,24,0,0,0,29,0,29,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01044,VILLAVERDE RESIDENZA PER ANZIANI  SRL,EMR,90+,1,18,0,0,0,19,0,19,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,20-29,0,1,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,30-39,1,0,0,1,0,0,0,1,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,40-49,3,5,0,4,1,3,0,8,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,50-59,1,4,0,2,0,3,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,60-69,3,1,0,2,0,2,0,4,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,70-79,1,2,0,1,0,1,1,3,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,80-89,3,2,0,0,0,5,0,5,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01304,VILLA MARGHERITA,EMR,90+,1,2,0,0,0,3,0,3,0,Emilia-Romagna,ITH5
2020-12-31,PF/BT,S01501,R.S.A. DI CREVALCORE,EMR,20-29,0,2,0,0,0,0,2,2,0,Emilia-Romagna,ITH5
